Packet Number,Time_interval,Layer,src_ip,scr_port,dst_port,ack_no,tcp_length,sql,stream,Packet Number,Time(seconds),socket_count
1122,0,TCP,192.168.77.101,58219,80,0,439,0,56,2518,230,24
1125,0,TCP,192.168.77.101,58223,80,1,0,0,60,2519,230,24
1126,0,TCP,192.168.77.101,58220,80,1448,0,0,57,2520,230,24
1129,0,TCP,192.168.77.101,58223,80,0,449,0,60,2521,230,24
1130,0,TCP,192.168.77.101,58220,80,1448,0,0,57,2522,230,24
1133,0,TCP,192.168.77.101,58220,80,2896,0,0,57,2523,230,24
1138,0,TCP,192.168.77.101,58220,80,2896,0,0,57,2524,230,24
1139,0,TCP,192.168.77.101,58220,80,1448,0,0,57,2525,230,24
1148,0,TCP,192.168.77.101,58220,80,2896,0,0,57,2526,230,24
1149,0,TCP,192.168.77.101,58220,80,1448,0,0,57,2527,230,24
1156,0,TCP,192.168.77.101,58224,80,1,0,0,61,2528,230,24
1157,0,TCP,192.168.77.101,58221,80,1172,0,0,58,2529,230,24
1158,0,TCP,192.168.77.101,58222,80,644,0,0,59,2530,230,24
1159,0,TCP,192.168.77.101,58224,80,0,445,0,61,2531,230,24
1160,0,TCP,192.168.77.101,58220,80,4344,0,0,57,2532,230,24
1167,0,TCP,192.168.77.101,58220,80,1448,0,0,57,2533,230,24
1168,0,TCP,192.168.77.101,58220,80,1448,0,0,57,2534,230,24
1169,0,TCP,192.168.77.101,58220,80,2896,0,0,57,2535,230,24
1178,0,TCP,192.168.77.101,58220,80,2896,0,0,57,2536,230,24
1179,0,TCP,192.168.77.101,58220,80,4344,0,0,57,2537,230,24
1180,0,TCP,192.168.77.101,58220,80,2896,0,0,57,2538,230,24
1195,0,TCP,192.168.77.101,58219,80,2735,0,0,56,2539,230,24
1196,0,TCP,192.168.77.101,58220,80,2896,0,0,57,2540,230,24
1201,0,TCP,192.168.77.101,58220,80,2896,0,0,57,2541,230,24
1216,0,TCP,192.168.77.101,58220,80,4344,0,0,57,2542,230,24
1217,0,TCP,192.168.77.101,58220,80,5792,0,0,57,2546,234,24
1218,0,TCP,192.168.77.101,58220,80,2896,0,0,57,2547,234,24
1219,0,TCP,192.168.77.101,58220,80,4344,0,0,57,2548,234,24
1220,0,TCP,192.168.77.101,58220,80,2896,0,0,57,2549,234,24
1221,0,TCP,192.168.77.101,58220,80,4344,0,0,57,2550,234,24
1222,0,TCP,192.168.77.101,58220,80,2896,0,0,57,2552,236,24
1223,0,TCP,192.168.77.101,58220,80,2896,0,0,57,2566,237,24
1224,0,TCP,192.168.77.101,58220,80,2896,0,0,57,2567,237,24
1225,0,TCP,192.168.77.101,58220,80,2896,0,0,57,2568,237,24
1276,0,TCP,192.168.77.101,58220,80,4344,0,0,57,2569,237,24
1277,0,TCP,192.168.77.101,58220,80,2896,0,0,57,2570,237,24
1278,0,TCP,192.168.77.101,58220,80,1448,0,0,57,2571,237,24
1279,0,TCP,192.168.77.101,58220,80,2896,0,0,57,2573,238,24
1280,0,TCP,192.168.77.101,58220,80,5792,0,0,57,2574,238,24
1281,0,TCP,192.168.77.101,58223,80,2896,0,0,60,2575,238,24
1282,0,TCP,192.168.77.101,58223,80,2896,0,0,60,2576,238,24
1283,0,TCP,192.168.77.101,58223,80,2896,0,0,60,2578,238,24
1284,0,TCP,192.168.77.101,58223,80,1448,0,0,60,2579,238,24
1285,0,TCP,192.168.77.101,58223,80,1448,0,0,60,2580,238,24
1286,0,TCP,192.168.77.101,58223,80,2896,0,0,60,2581,238,24
1323,0,TCP,192.168.77.101,58220,80,4344,0,0,57,2582,238,24
1327,0,TCP,192.168.77.101,58220,80,2896,0,0,57,2583,238,24
1330,0,TCP,192.168.77.101,58220,80,2896,0,0,57,2586,241,24
1332,0,TCP,192.168.77.101,58220,80,2896,0,0,57,2587,241,24
1333,0,TCP,192.168.77.101,58220,80,4344,0,0,57,2588,241,24
1334,0,TCP,192.168.77.101,58220,80,4344,0,0,57,2589,241,24
1335,0,TCP,192.168.77.101,58220,80,2896,0,0,57,2590,241,24
1336,0,TCP,192.168.77.101,58220,80,2896,0,0,57,2591,241,24
1337,0,TCP,192.168.77.101,58220,80,2896,0,0,57,2592,241,24
1338,0,TCP,192.168.77.101,58220,80,2896,0,0,57,2593,241,24
1339,0,TCP,192.168.77.101,58220,80,2896,0,0,57,2594,241,24
1340,0,TCP,192.168.77.101,58220,80,4344,0,0,57,2595,241,24
1341,0,TCP,192.168.77.101,58220,80,4344,0,0,57,2596,241,24
1342,0,TCP,192.168.77.101,58220,80,2896,0,0,57,2597,241,24
1343,0,TCP,192.168.77.101,58220,80,2896,0,0,57,2598,241,24
1344,0,TCP,192.168.77.101,58220,80,4344,0,0,57,2607,244,24
1345,0,TCP,192.168.77.101,58220,80,2896,0,0,57,2608,244,24
1346,0,TCP,192.168.77.101,58220,80,2896,0,0,57,2611,244,24
1347,0,TCP,192.168.77.101,58220,80,2896,0,0,57,2612,244,24
1348,0,TCP,192.168.77.101,58220,80,2896,0,0,57,2617,245,24
1349,0,TCP,192.168.77.101,58220,80,2896,0,0,57,2618,245,24
1350,0,TCP,192.168.77.101,58220,80,2896,0,0,57,2621,247,24
1351,0,TCP,192.168.77.101,58220,80,2896,0,0,57,2622,247,24
1352,0,TCP,192.168.77.101,58220,80,2896,0,0,57,2623,247,24
1353,0,TCP,192.168.77.101,58220,80,2896,0,0,57,2624,247,24
1357,0,TCP,192.168.77.101,58220,80,4344,0,0,57,2625,247,24
1358,0,TCP,192.168.77.101,58220,80,2896,0,0,57,2628,249,24
1359,0,TCP,192.168.77.101,58220,80,2896,0,0,57,2629,249,24
1360,0,TCP,192.168.77.101,58220,80,4344,0,0,57,2630,249,24
1361,0,TCP,192.168.77.101,58220,80,2896,0,0,57,2631,249,24
1362,0,TCP,192.168.77.101,58220,80,2896,0,0,57,2632,249,24
1363,0,TCP,192.168.77.101,58220,80,2896,0,0,57,2633,249,24
1364,0,TCP,192.168.77.101,58223,80,2896,0,0,60,2634,249,24
1365,0,TCP,192.168.77.101,58223,80,2896,0,0,60,2635,249,24
1366,0,TCP,192.168.77.101,58223,80,1175,0,0,60,2636,249,24
1367,0,TCP,192.168.77.101,58224,80,2896,0,0,61,2637,249,24
1371,0,TCP,192.168.77.101,58224,80,1448,0,0,61,2638,249,24
1372,0,TCP,192.168.77.101,58224,80,2896,0,0,61,2639,249,24
1379,0,TCP,192.168.77.101,58224,80,2896,0,0,61,2640,249,24
1380,0,TCP,192.168.77.101,58224,80,1448,0,0,61,2641,249,24
1381,0,TCP,192.168.77.101,58224,80,2896,0,0,61,2642,249,24
1392,0,TCP,192.168.77.101,58220,80,2896,0,0,57,2643,249,24
1393,0,TCP,192.168.77.101,58220,80,3719,0,0,57,2644,249,24
1394,0,TCP,192.168.77.101,58224,80,1448,0,0,61,2645,249,24
1395,0,TCP,192.168.77.101,58223,80,0,0,0,60,2646,249,24
1396,0,TCP,192.168.77.101,58224,80,7240,0,0,61,2647,249,24
1397,0,TCP,192.168.77.101,58224,80,4344,0,0,61,2648,249,24
1398,0,TCP,192.168.77.101,58224,80,1448,0,0,61,2649,249,24
1399,0,TCP,192.168.77.101,58224,80,4344,0,0,61,2650,249,24
1400,0,TCP,192.168.77.101,58224,80,2896,0,0,61,2651,249,24
1401,0,TCP,192.168.77.101,58224,80,2896,0,0,61,2652,249,24
1402,0,TCP,192.168.77.101,58224,80,2896,0,0,61,2654,251,24
1403,0,TCP,192.168.77.101,58224,80,1342,0,0,61,2655,251,24
1466,0,TCP,192.168.77.101,58219,80,0,579,0,56,2656,251,24
1468,0,TCP,192.168.77.101,58219,80,540,0,0,56,2657,251,24
1473,0,TCP,192.168.77.101,58234,443,1,0,0,62,2658,251,24
1474,0,TCP,192.168.77.101,58234,443,0,517,0,62,2659,251,24
1476,0,TCP,192.168.77.101,58235,443,1,0,0,63,2660,251,24
1477,0,TCP,192.168.77.101,58235,443,0,517,0,63,2663,251,24
1479,0,TCP,192.168.77.101,58234,443,862,0,0,62,2664,251,24
1480,0,TCP,192.168.77.101,58235,443,862,0,0,63,2665,251,24
1481,0,TCP,192.168.77.101,58234,443,0,0,0,62,2666,251,24
1484,0,TCP,192.168.77.101,58234,443,1,0,0,62,2667,251,24
1485,0,TCP,192.168.77.101,58235,443,0,0,0,63,2668,251,24
1490,0,TCP,192.168.77.101,58236,443,1,0,0,64,2669,251,24
1491,0,TCP,192.168.77.101,58236,443,0,517,0,64,2670,251,24
1492,0,TCP,192.168.77.101,58235,443,1,0,0,63,2677,255,24
1494,0,TCP,192.168.77.101,58236,443,862,0,0,64,2678,255,24
1495,0,TCP,192.168.77.101,58236,443,0,0,0,64,2679,255,24
1500,0,TCP,192.168.77.101,58236,443,1,0,0,64,2688,258,24
1501,0,TCP,192.168.77.101,58237,443,1,0,0,65,2689,258,24
1502,0,TCP,192.168.77.101,58237,443,0,517,0,65,2694,258,24
1504,0,TCP,192.168.77.101,58237,443,862,0,0,65,2695,258,24
1505,0,TCP,192.168.77.101,58237,443,0,0,0,65,2696,258,24
1510,0,TCP,192.168.77.101,58237,443,1,0,0,65,2697,258,24
1511,0,TCP,192.168.77.101,58238,443,1,0,0,66,2747,261,24
1512,0,TCP,192.168.77.101,58238,443,0,517,0,66,2924,262,24
1514,0,TCP,192.168.77.101,58238,443,862,0,0,66,2925,262,24
1515,0,TCP,192.168.77.101,58238,443,0,0,0,66,2926,262,24
1518,0,TCP,192.168.77.101,58238,443,1,0,0,66,2927,262,24
1521,0,TCP,192.168.77.101,58239,443,1,0,0,67,2928,262,24
1522,0,TCP,192.168.77.101,58239,443,0,517,0,67,2929,262,24
1524,0,TCP,192.168.77.101,58239,443,862,0,0,67,2930,262,24
1525,0,TCP,192.168.77.101,58239,443,0,0,0,67,2931,262,24
1529,0,TCP,192.168.77.101,58239,443,1,0,0,67,2932,262,24
1531,0,TCP,192.168.77.101,58240,443,1,0,0,68,2943,264,24
1532,0,TCP,192.168.77.101,58240,443,0,517,0,68,2944,264,24
1534,0,TCP,192.168.77.101,58240,443,862,0,0,68,2945,264,24
1535,0,TCP,192.168.77.101,58240,443,0,0,0,68,2947,264,24
1540,0,TCP,192.168.77.101,58240,443,1,0,0,68,2964,264,24
1541,0,TCP,192.168.77.101,58241,80,1,0,0,69,2971,265,24
1542,0,TCP,192.168.77.101,58241,80,0,325,0,69,3000,265,24
1553,0,TCP,192.168.77.101,58241,80,2896,0,0,69,3001,265,24
1554,0,TCP,192.168.77.101,58241,80,1448,0,0,69,3015,266,24
1561,0,TCP,192.168.77.101,58241,80,1448,0,0,69,3016,266,24
1562,0,TCP,192.168.77.101,58241,80,1448,0,0,69,3033,267,24
1567,0,TCP,192.168.77.101,58241,80,2896,0,0,69,3034,267,24
1568,0,TCP,192.168.77.101,58241,80,1448,0,0,69,3035,267,24
1571,0,TCP,192.168.77.101,58241,80,2896,0,0,69,3036,267,24
1572,0,TCP,192.168.77.101,58241,80,2896,0,0,69,3037,267,24
1573,0,TCP,192.168.77.101,58241,80,2896,0,0,69,3038,267,24
1574,0,TCP,192.168.77.101,58241,80,1448,0,0,69,3048,270,24
1575,0,TCP,192.168.77.101,58241,80,2896,0,0,69,3049,270,24
1576,0,TCP,192.168.77.101,58241,80,1448,0,0,69,3050,270,24
1577,0,TCP,192.168.77.101,58241,80,1448,0,0,69,3051,270,24
1578,0,TCP,192.168.77.101,58241,80,3697,0,0,69,3052,270,24
1694,4,TCP,192.168.77.101,58220,80,1,0,0,57,3053,270,24
1695,4,TCP,192.168.77.101,58221,80,1,0,0,58,3054,270,24
1696,4,TCP,192.168.77.101,58222,80,1,0,0,59,3055,270,24
1697,0,TCP,192.168.77.101,58220,80,0,0,0,57,3056,270,24
1699,0,TCP,192.168.77.101,58221,80,0,0,0,58,3057,270,24
1700,0,TCP,192.168.77.101,58222,80,0,0,0,59,3058,270,24
1704,4,TCP,192.168.77.101,58223,80,1,0,0,60,3059,270,24
1705,0,TCP,192.168.77.101,58223,80,0,0,0,60,3060,270,24
1710,5,TCP,192.168.77.101,58224,80,1,0,0,61,3061,270,24
1711,0,TCP,192.168.77.101,58224,80,0,0,0,61,3062,270,24
1714,5,TCP,192.168.77.101,58219,80,1,0,0,56,3063,270,24
1715,0,TCP,192.168.77.101,58219,80,0,0,0,56,3064,270,24
1718,5,TCP,192.168.77.101,58241,80,1,0,0,69,3065,270,24
1719,0,TCP,192.168.77.101,58241,80,0,0,0,69,3066,270,24
1723,124,TCP,13.107.42.16,443,51233,0,0,0,13,3067,270,24
1729,25,TCP,163.70.143.60,443,51007,70,0,0,6,3068,270,24
1730,0,TCP,163.70.143.60,443,51007,0,72,0,6,3069,270,24
1736,119,TCP,20.198.119.84,443,51180,99,169,0,20,3070,270,24
1737,29,TCP,104.18.1.181,443,50884,35,0,0,5,3071,270,24
1745,38,TCP,157.90.91.72,443,49949,0,697,0,2,3072,270,24
1754,0,TCP,18.161.225.131,443,51260,664,0,0,71,3073,270,24
1755,0,TCP,18.161.225.131,443,51260,0,1440,0,71,3074,270,24
1756,0,TCP,18.161.225.131,443,51260,0,1440,0,71,3075,270,24
1758,0,TCP,18.161.225.131,443,51260,0,1440,0,71,3076,270,24
1759,0,TCP,18.161.225.131,443,51260,0,931,0,71,3077,270,24
1766,0,TCP,18.161.225.131,443,51260,234,0,0,71,3078,270,24
1767,0,TCP,18.161.225.131,443,51260,498,0,0,71,3079,270,24
1768,0,TCP,18.161.225.131,443,51260,315,0,0,71,3080,270,24
1769,0,TCP,18.161.225.131,443,51260,0,146,0,71,3081,270,24
1770,0,TCP,18.161.225.131,443,51260,0,71,0,71,3082,270,24
1774,0,TCP,18.161.225.131,443,51260,31,0,0,71,3083,270,24
1778,0,TCP,18.161.225.131,443,51260,0,1292,0,71,3084,270,24
1789,0,TCP,18.161.225.131,443,51260,0,251,0,71,3085,270,24
1790,0,TCP,18.161.225.131,443,51260,0,55,0,71,3086,270,24
1792,0,TCP,18.161.225.131,443,51260,0,47,0,71,3087,270,24
1793,0,TCP,18.161.225.131,443,51260,0,118,0,71,3088,270,24
1795,0,TCP,18.161.225.131,443,51260,0,90,0,71,3089,270,24
1797,0,TCP,18.161.225.131,443,51260,0,1440,0,71,3090,270,24
1798,0,TCP,18.161.225.131,443,51260,0,570,0,71,3091,270,24
1800,0,TCP,18.161.225.131,443,51260,0,498,0,71,3092,270,24
1806,0,TCP,18.161.225.131,443,51260,0,1239,0,71,3093,270,24
1807,0,TCP,18.161.225.131,443,51260,0,1440,0,71,3094,270,24
1809,0,TCP,18.161.225.131,443,51260,0,1006,0,71,3095,270,24
1810,0,TCP,18.161.225.131,443,51260,0,31,0,71,3096,270,24
1821,0,TCP,18.161.225.131,443,51260,39,0,0,71,3097,270,24
1822,0,TCP,18.161.225.131,443,51260,24,0,0,71,3102,276,24
1823,0,TCP,18.161.225.131,443,51260,1,0,0,71,3103,276,24
1825,1,TCP,157.90.91.72,443,49949,39,48,0,2,3104,276,24
1826,0,TCP,157.90.91.72,443,49949,2880,0,0,2,3105,276,24
1827,0,TCP,157.90.91.72,443,49949,2880,0,0,2,3106,276,24
1828,0,TCP,157.90.91.72,443,49949,719,48,0,2,3107,276,24
1831,29,TCP,35.186.224.39,443,51064,43,0,0,9,3108,276,24
1832,0,TCP,35.186.224.39,443,51064,0,40,0,9,3109,276,24
1838,0,TCP,192.168.77.101,58243,80,1,0,0,72,3110,276,24
1839,0,TCP,192.168.77.101,58243,80,0,445,0,72,3112,278,24
1846,0,TCP,192.168.77.101,58243,80,4344,0,0,72,3354,279,24
1847,0,TCP,192.168.77.101,58243,80,2812,0,0,72,4223,281,24
1848,0,TCP,192.168.77.101,58243,80,0,559,0,72,4224,281,24
1850,0,TCP,192.168.77.101,58243,80,540,0,0,72,4225,281,24
1851,74,TCP,13.107.246.254,443,51245,0,46,0,34,4228,281,24
1853,0,TCP,13.107.246.254,443,51245,0,31,0,34,4260,281,24
1863,0,TCP,23.109.170.137,443,51262,663,0,0,73,4262,281,24
1864,0,TCP,23.109.170.137,443,51262,0,1440,0,73,4263,281,24
1865,0,TCP,23.109.170.137,443,51262,0,1440,0,73,4264,281,24
1867,0,TCP,23.109.170.137,443,51262,0,1176,0,73,4313,282,24
1869,0,TCP,23.109.170.137,443,51262,342,282,0,73,4314,282,24
1871,0,TCP,23.109.170.137,443,51262,517,1440,0,73,4315,282,24
1872,0,TCP,23.109.170.137,443,51262,0,229,0,73,4320,282,24
1875,5,TCP,192.168.77.101,58243,80,1,0,0,72,4321,282,24
1876,0,TCP,192.168.77.101,58243,80,0,0,0,72,4326,282,24
1879,23,TCP,163.70.143.60,443,51007,70,0,0,6,4347,283,24
1880,0,TCP,163.70.143.60,443,51007,0,72,0,6,4619,284,24
1884,0,TCP,192.168.77.101,58244,80,1,0,0,74,4628,284,24
1885,0,TCP,192.168.77.101,58244,80,0,445,0,74,4854,285,24
1891,0,TCP,192.168.77.101,58244,80,4344,0,0,74,4902,286,24
1892,0,TCP,192.168.77.101,58244,80,2812,0,0,74,5036,287,24
1893,0,TCP,192.168.77.101,58244,80,0,559,0,74,5037,287,24
1895,0,TCP,192.168.77.101,58244,80,540,0,0,74,5073,287,24
1905,21,TCP,157.90.91.72,443,49949,0,33,0,2,5077,287,24
1907,0,TCP,157.90.91.72,443,49949,37,48,0,2,5082,288,24
1910,10,TCP,23.109.170.137,443,51262,0,0,0,73,5083,288,24
1912,5,TCP,192.168.77.101,58244,80,1,0,0,74,5084,288,24
1913,0,TCP,192.168.77.101,58244,80,0,0,0,74,5085,288,24
1916,30,TCP,104.18.1.181,443,50884,35,0,0,5,5086,288,24
1918,29,TCP,35.186.224.39,443,51064,43,0,0,9,5087,288,24
1919,0,TCP,35.186.224.39,443,51064,0,40,0,9,5088,288,24
1922,10,TCP,23.109.170.137,443,51262,0,0,0,73,5089,288,24
1925,0,TCP,23.109.170.137,443,51262,53,0,0,73,5090,288,24
1926,0,TCP,23.109.170.137,443,51262,1,0,0,73,5091,288,24
1929,18,TCP,163.70.143.60,443,51007,70,0,0,6,5092,288,24
1930,0,TCP,163.70.143.60,443,51007,0,72,0,6,5093,288,24
1938,120,TCP,23.48.244.72,443,51243,0,24,0,32,5094,288,24
1940,0,TCP,23.48.244.72,443,51243,0,0,0,32,5095,288,24
1943,30,TCP,104.18.1.181,443,50884,35,0,0,5,5096,288,24
1944,120,TCP,23.215.215.147,443,51237,0,24,0,24,5097,288,24
1946,0,TCP,23.215.215.147,443,51237,0,0,0,24,5098,288,24
1952,125,TCP,20.107.96.130,443,51240,0,0,0,28,5099,288,24
1955,126,TCP,52.98.88.242,443,51239,0,0,0,27,5100,288,24
1957,24,TCP,163.70.143.60,443,51007,70,0,0,6,5101,288,24
1958,0,TCP,163.70.143.60,443,51007,0,72,0,6,5102,288,24
1960,126,TCP,20.42.65.90,443,51241,0,0,0,30,5103,288,24
1965,125,TCP,204.79.197.222,443,51242,0,0,0,31,5104,288,24
1966,2,TCP,163.70.143.60,443,51007,0,96,0,6,5105,288,24
1969,0,TCP,163.70.143.60,443,51007,90,0,0,6,5106,288,24
1970,0,TCP,163.70.143.60,443,51007,90,0,0,6,5107,288,24
1971,0,TCP,163.70.143.60,443,51007,0,73,0,6,5108,288,24
1972,0,TCP,163.70.143.60,443,51007,0,73,0,6,5109,288,24
1982,7,TCP,23.48.244.72,443,51243,1,0,0,32,5110,288,24
1983,29,TCP,35.186.224.39,443,51064,43,0,0,9,5111,288,24
1985,5,TCP,23.215.215.147,443,51237,1,0,0,24,5112,288,24
1995,0,TCP,35.186.224.39,443,51064,0,40,0,9,5113,288,24
1996,0,TCP,23.215.215.147,443,51264,573,0,0,78,5114,288,24
1997,0,TCP,23.215.215.147,443,51264,0,264,0,78,5115,288,24
2008,0,TCP,52.98.88.242,443,51266,745,99,0,80,5116,288,24
2012,0,TCP,23.215.215.147,443,51265,0,0,0,79,5117,288,24
2014,0,TCP,23.215.215.147,443,51265,573,0,0,79,5118,288,24
2015,0,TCP,23.215.215.147,443,51265,0,264,0,79,5119,288,24
2022,0,TCP,23.215.215.147,443,51264,80,0,0,78,5123,297,24
2023,0,TCP,23.215.215.147,443,51264,0,271,0,78,5124,297,24
2025,0,TCP,23.215.215.147,443,51264,80,0,0,78,5125,297,24
2026,0,TCP,23.215.215.147,443,51264,0,61,0,78,5126,297,24
2029,0,TCP,23.215.215.147,443,51264,0,31,0,78,5144,297,24
2030,0,TCP,23.215.215.147,443,51264,1440,0,0,78,5145,297,24
2031,0,TCP,23.215.215.147,443,51264,1440,0,0,78,5146,297,24
2033,0,TCP,23.215.215.147,443,51264,920,0,0,78,5147,297,24
2034,0,TCP,23.215.215.147,443,51264,1440,0,0,78,5152,298,24
2035,0,TCP,23.215.215.147,443,51264,1440,0,0,78,5153,298,24
2036,0,TCP,23.215.215.147,443,51264,917,0,0,78,5154,298,24
2037,0,TCP,23.215.215.147,443,51264,31,0,0,78,5155,298,24
2038,0,TCP,52.98.88.242,443,51266,816,291,0,80,5156,298,24
2047,0,TCP,23.215.215.147,443,51264,2880,0,0,78,5157,298,24
2048,0,TCP,23.215.215.147,443,51264,786,0,0,78,5163,298,24
2049,0,TCP,23.215.215.147,443,51265,80,0,0,79,5164,298,24
2050,0,TCP,23.215.215.147,443,51265,80,0,0,79,5165,298,24
2051,0,TCP,23.215.215.147,443,51265,0,271,0,79,5166,298,24
2052,0,TCP,23.215.215.147,443,51265,0,61,0,79,5167,298,24
2054,0,TCP,23.215.215.147,443,51265,0,31,0,79,5168,298,24
2057,0,TCP,52.98.88.242,443,51266,154,0,0,80,5169,298,24
2058,0,TCP,52.98.88.242,443,51266,1890,0,0,80,5182,299,24
2059,0,TCP,52.98.88.242,443,51266,0,62,0,80,5183,299,24
2062,0,TCP,23.215.215.147,443,51264,31,0,0,78,5184,299,24
2063,0,TCP,52.98.88.242,443,51266,31,31,0,80,5185,299,24
2065,0,TCP,23.215.215.147,443,51264,0,341,0,78,5186,299,24
2067,0,TCP,23.215.215.147,443,51264,0,31,0,78,5187,299,24
2069,0,TCP,23.215.215.147,443,51265,31,0,0,79,5188,299,24
2070,0,TCP,23.215.215.147,443,51264,0,724,0,78,5189,299,24
2072,0,TCP,23.215.215.147,443,51264,0,1440,0,78,5190,299,24
2073,0,TCP,23.215.215.147,443,51264,0,108,0,78,5191,299,24
2075,0,TCP,52.98.88.242,443,51266,0,978,0,80,5192,299,24
2076,0,TCP,52.98.88.242,443,51266,0,101,0,80,5193,299,24
2077,0,TCP,52.98.88.242,443,51266,0,31,0,80,5194,299,24
2086,0,TCP,23.215.215.147,443,51264,1440,0,0,78,5195,299,24
2087,0,TCP,23.215.215.147,443,51264,1440,0,0,78,5196,299,24
2088,0,TCP,23.215.215.147,443,51264,1440,0,0,78,5197,299,24
2089,0,TCP,23.215.215.147,443,51264,1356,0,0,78,5198,299,24
2099,0,TCP,13.107.6.158,443,51267,508,0,0,81,5210,302,24
2100,0,TCP,13.107.6.158,443,51268,508,0,0,82,5211,302,24
2101,0,TCP,13.107.6.158,443,51268,0,1440,0,82,5212,302,24
2103,0,TCP,13.107.6.158,443,51268,0,1440,0,82,5213,302,24
2105,0,TCP,13.107.6.158,443,51268,0,1440,0,82,5214,302,24
2107,0,TCP,13.107.6.158,443,51268,0,1440,0,82,5215,302,24
2109,0,TCP,13.107.6.158,443,51268,0,1327,0,82,5216,302,24
2111,0,TCP,13.107.6.158,443,51267,0,1440,0,81,5217,302,24
2113,0,TCP,13.107.6.158,443,51267,0,1440,0,81,5218,302,24
2115,0,TCP,13.107.6.158,443,51267,0,1440,0,81,5219,302,24
2117,0,TCP,13.107.6.158,443,51267,0,1440,0,81,5220,302,24
2119,0,TCP,13.107.6.158,443,51267,0,1327,0,81,5221,302,24
2122,0,TCP,13.107.6.158,443,51269,508,0,0,83,5222,302,24
2124,0,TCP,13.107.6.158,443,51269,0,1440,0,83,5223,302,24
2126,0,TCP,13.107.6.158,443,51269,0,1440,0,83,5224,302,24
2128,0,TCP,13.107.6.158,443,51269,0,1440,0,83,5225,302,24
2130,0,TCP,13.107.6.158,443,51269,0,1440,0,83,5226,302,24
2132,0,TCP,13.107.6.158,443,51269,0,1327,0,83,5227,302,24
2135,0,TCP,13.107.6.158,443,51268,158,0,0,82,5231,303,24
2136,0,TCP,13.107.6.158,443,51267,158,0,0,81,5376,304,24
2137,0,TCP,13.107.6.158,443,51268,0,342,0,82,5377,304,24
2138,0,TCP,13.107.6.158,443,51268,0,69,0,82,5378,304,24
2147,0,TCP,13.107.6.158,443,51267,0,342,0,81,5387,305,24
2148,0,TCP,13.107.6.158,443,51267,0,69,0,81,5388,305,24
2156,0,TCP,13.107.6.158,443,51269,158,0,0,83,5389,305,24
2157,0,TCP,13.107.6.158,443,51269,0,342,0,83,5390,305,24
2158,0,TCP,13.107.6.158,443,51269,0,69,0,83,5391,305,24
2166,0,TCP,23.215.215.147,443,51264,0,686,0,78,5392,305,24
2168,0,TCP,23.215.215.147,443,51264,0,1440,0,78,5393,305,24
2169,0,TCP,23.215.215.147,443,51264,0,277,0,78,5394,305,24
2171,0,TCP,13.107.6.158,443,51268,87,0,0,82,5395,305,24
2172,0,TCP,13.107.6.158,443,51268,38,0,0,82,5396,305,24
2173,0,TCP,13.107.6.158,443,51268,0,38,0,82,5397,305,24
2175,0,TCP,13.107.6.158,443,51268,1440,0,0,82,5402,308,24
2176,0,TCP,13.107.6.158,443,51268,1220,0,0,82,5403,308,24
2177,0,TCP,13.107.6.158,443,51268,2302,0,0,82,5404,308,24
2178,0,TCP,13.107.6.158,443,51267,125,0,0,81,5409,309,24
2179,0,TCP,13.107.6.158,443,51268,90,0,0,82,5410,309,24
2180,0,TCP,13.107.6.158,443,51267,0,38,0,81,5411,309,24
2182,0,TCP,13.107.6.158,443,51268,2340,0,0,82,5412,309,24
2185,0,TCP,13.107.6.158,443,51268,52,0,0,82,5413,309,24
2186,0,TCP,13.107.6.158,443,51268,2340,0,0,82,5414,309,24
2187,0,TCP,13.107.6.158,443,51269,125,0,0,83,5415,309,24
2188,0,TCP,13.107.6.158,443,51269,0,38,0,83,5416,309,24
2192,0,TCP,13.107.6.158,443,51268,0,1267,0,82,5417,309,24
2193,0,TCP,13.107.6.158,443,51268,0,40,0,82,5418,309,24
2195,0,TCP,13.107.6.158,443,51268,0,846,0,82,5419,309,24
2197,0,TCP,13.107.6.158,443,51268,0,40,0,82,5420,309,24
2198,0,TCP,13.107.6.158,443,51268,0,179,0,82,5421,309,24
2200,0,TCP,13.107.6.158,443,51268,0,708,0,82,5422,309,24
2201,0,TCP,13.107.6.158,443,51268,0,40,0,82,5423,309,24
2203,0,TCP,13.107.6.158,443,51268,0,401,0,82,5424,309,24
2205,0,TCP,13.107.6.158,443,51268,0,39,0,82,5425,309,24
2207,0,TCP,13.107.6.158,443,51268,0,39,0,82,5426,309,24
2209,0,TCP,13.107.6.158,443,51268,0,38,0,82,5427,309,24
2217,0,TCP,23.215.215.147,443,51264,1440,0,0,78,5428,309,24
2218,0,TCP,23.215.215.147,443,51264,1440,0,0,78,5429,309,24
2219,0,TCP,23.215.215.147,443,51264,1440,0,0,78,5430,309,24
2220,0,TCP,23.215.215.147,443,51264,1354,0,0,78,5431,309,24
2221,0,TCP,13.107.6.158,443,51268,0,513,0,82,5432,309,24
2223,0,TCP,13.107.6.158,443,51268,0,40,0,82,5433,309,24
2225,0,TCP,13.107.6.158,443,51268,0,39,0,82,5434,309,24
2227,0,TCP,13.107.6.158,443,51268,0,38,0,82,5435,309,24
2229,0,TCP,13.107.6.158,443,51268,0,40,0,82,5436,309,24
2231,0,TCP,13.107.6.158,443,51268,0,39,0,82,5437,309,24
2233,0,TCP,13.107.6.158,443,51268,0,38,0,82,5438,309,24
