Packet Number,Time_interval,Layer,src_ip,scr_port,dst_port,ack_no,tcp_length,sql,stream,Packet Number,Time(seconds),socket_count
955,0,TCP,192.168.136.131,55064,443,0,39,0,15,602,1259,7
956,0,TCP,34.117.237.239,443,55064,39,0,0,15,605,1259,8
965,0,TCP,192.168.136.131,47518,80,1,0,0,19,624,1259,8
966,0,TCP,192.168.136.131,47518,80,0,295,0,19,625,1259,8
967,0,TCP,34.107.221.82,80,47518,295,0,0,19,626,1259,8
974,0,TCP,34.107.221.82,80,47518,0,216,0,19,627,1259,8
975,0,TCP,192.168.136.131,47518,80,216,0,0,19,628,1259,8
987,0,TCP,192.168.136.131,33810,443,1,0,0,20,629,1259,8
988,0,TCP,192.168.136.131,33810,443,0,517,0,20,630,1259,8
989,0,TCP,34.107.243.93,443,33810,517,0,0,20,631,1259,8
995,0,TCP,34.107.243.93,443,33810,0,1412,0,20,632,1259,8
996,0,TCP,192.168.136.131,33810,443,1412,0,0,20,645,1318,8
997,0,TCP,34.107.243.93,443,33810,0,1412,0,20,646,1318,8
998,0,TCP,192.168.136.131,33810,443,1412,0,0,20,647,1318,8
999,0,TCP,34.107.243.93,443,33810,0,1638,0,20,648,1318,8
1000,0,TCP,192.168.136.131,33810,443,1638,0,0,20,649,1318,8
1002,0,TCP,192.168.136.131,47678,443,1,0,0,21,650,1318,8
1003,0,TCP,192.168.136.131,47678,443,0,517,0,21,651,1318,8
1004,0,TCP,34.149.100.209,443,47678,517,0,0,21,652,1318,8
1006,0,TCP,192.168.136.131,52934,443,1,0,0,22,653,1318,8
1007,0,TCP,192.168.136.131,36662,80,0,415,0,17,654,1318,8
1008,0,TCP,23.53.240.51,80,36662,415,0,0,17,655,1318,8
1009,0,TCP,192.168.136.131,52934,443,0,517,0,22,656,1318,8
1010,0,TCP,142.250.71.10,443,52934,517,0,0,22,691,1430,8
1011,0,TCP,34.149.100.209,443,47678,0,1412,0,21,692,1430,8
1012,0,TCP,34.149.100.209,443,47678,0,1412,0,21,693,1430,8
1013,0,TCP,192.168.136.131,47678,443,1412,0,0,21,694,1430,8
1014,0,TCP,192.168.136.131,47678,443,1412,0,0,21,695,1430,8
1015,0,TCP,34.149.100.209,443,47678,0,1412,0,21,696,1430,8
1016,0,TCP,192.168.136.131,47678,443,1412,0,0,21,697,1430,8
1017,0,TCP,34.149.100.209,443,47678,0,317,0,21,698,1430,8
1018,0,TCP,192.168.136.131,47678,443,317,0,0,21,699,1430,8
1019,0,TCP,192.168.136.131,36668,80,0,415,0,18,700,1430,8
1020,0,TCP,23.53.240.51,80,36668,415,0,0,18,701,1430,8
1021,0,TCP,142.250.71.10,443,52934,0,1412,0,22,702,1430,8
1022,0,TCP,192.168.136.131,52934,443,1412,0,0,22,703,1430,8
1023,0,TCP,142.250.71.10,443,52934,0,1412,0,22,704,1430,8
1024,0,TCP,192.168.136.131,52934,443,1412,0,0,22,705,1430,8
1025,0,TCP,142.250.71.10,443,52934,0,1412,0,22,706,1430,8
1026,0,TCP,192.168.136.131,52934,443,1412,0,0,22,707,1430,8
1027,0,TCP,142.250.71.10,443,52934,0,447,0,22,708,1430,8
1028,0,TCP,192.168.136.131,52934,443,447,0,0,22,709,1430,8
1029,0,TCP,23.53.240.51,80,36662,0,889,0,17,710,1430,8
1030,0,TCP,192.168.136.131,36662,80,889,0,0,17,711,1430,8
1031,0,TCP,192.168.136.131,33810,443,0,64,0,20,712,1430,8
1032,0,TCP,34.107.243.93,443,33810,64,0,0,20,713,1430,8
1033,0,TCP,192.168.136.131,33810,443,0,170,0,20,714,1430,8
1034,0,TCP,34.107.243.93,443,33810,170,0,0,20,715,1430,8
1038,0,TCP,34.107.243.93,443,33810,0,586,0,20,716,1430,8
1039,0,TCP,192.168.136.131,33810,443,586,0,0,20,717,1430,8
1040,0,TCP,192.168.136.131,33810,443,0,31,0,20,718,1430,8
1041,0,TCP,34.107.243.93,443,33810,31,0,0,20,719,1430,8
1044,0,TCP,23.53.240.51,80,36668,0,888,0,18,720,1430,8
1045,0,TCP,192.168.136.131,36668,80,888,0,0,18,721,1430,8
1046,0,TCP,192.168.136.131,47678,443,0,64,0,21,722,1430,8
1047,0,TCP,34.149.100.209,443,47678,64,0,0,21,723,1430,8
1048,0,TCP,192.168.136.131,47678,443,0,170,0,21,724,1430,8
1049,0,TCP,192.168.136.131,47678,443,0,302,0,21,725,1430,8
1050,0,TCP,34.149.100.209,443,47678,170,0,0,21,726,1430,8
1051,0,TCP,34.149.100.209,443,47678,302,0,0,21,727,1430,8
1057,0,TCP,34.107.243.93,443,33810,0,31,0,20,728,1430,8
1058,0,TCP,34.149.100.209,443,47678,0,586,0,21,729,1430,8
1059,0,TCP,192.168.136.131,47678,443,586,0,0,21,730,1430,8
1060,0,TCP,192.168.136.131,47678,443,0,31,0,21,731,1430,8
1061,0,TCP,34.149.100.209,443,47678,31,0,0,21,732,1430,8
1062,0,TCP,192.168.136.131,33810,443,31,0,0,20,733,1430,8
1064,0,TCP,192.168.136.131,37516,443,1,0,0,24,734,1430,8
1065,0,TCP,192.168.136.131,37516,443,0,657,0,24,735,1430,8
1066,0,TCP,34.107.243.93,443,37516,657,0,0,24,736,1430,8
1068,0,TCP,192.168.136.131,42370,80,1,0,0,23,737,1430,8
1069,0,TCP,192.168.136.131,42370,80,0,418,0,23,738,1430,8
1070,0,TCP,142.250.196.163,80,42370,418,0,0,23,739,1430,8
1071,0,TCP,34.149.100.209,443,47678,0,31,0,21,740,1430,8
1072,0,TCP,34.149.100.209,443,47678,0,776,0,21,741,1430,8
1073,0,TCP,192.168.136.131,47678,443,807,0,0,21,742,1430,8
1074,0,TCP,192.168.136.131,47678,443,0,39,0,21,743,1430,8
1075,0,TCP,34.149.100.209,443,47678,39,0,0,21,744,1430,8
1076,0,TCP,34.107.243.93,443,37516,0,218,0,24,745,1430,8
1077,0,TCP,192.168.136.131,37516,443,218,0,0,24,746,1430,8
1078,0,TCP,192.168.136.131,37516,443,0,64,0,24,747,1430,8
1079,0,TCP,34.107.243.93,443,37516,64,0,0,24,748,1430,8
1080,0,TCP,192.168.136.131,37516,443,0,620,0,24,749,1430,8
1081,0,TCP,34.107.243.93,443,37516,620,0,0,24,750,1430,8
1082,0,TCP,142.250.196.163,80,42370,0,701,0,23,751,1430,8
1083,0,TCP,192.168.136.131,42370,80,701,0,0,23,752,1430,8
1084,0,TCP,192.168.136.131,52934,443,0,64,0,22,753,1430,8
1085,0,TCP,142.250.71.10,443,52934,64,0,0,22,754,1430,8
1086,0,TCP,192.168.136.131,52934,443,0,170,0,22,755,1430,8
1087,0,TCP,192.168.136.131,52934,443,0,611,0,22,756,1430,8
1088,0,TCP,142.250.71.10,443,52934,170,0,0,22,757,1430,8
1089,0,TCP,142.250.71.10,443,52934,611,0,0,22,758,1430,8
1090,0,TCP,142.250.71.10,443,52934,0,614,0,22,759,1430,8
1091,0,TCP,192.168.136.131,52934,443,614,0,0,22,760,1430,8
1092,0,TCP,192.168.136.131,52934,443,0,31,0,22,761,1430,8
1093,0,TCP,142.250.71.10,443,52934,31,0,0,22,762,1430,8
1094,0,TCP,142.250.71.10,443,52934,0,31,0,22,763,1430,8
1095,0,TCP,142.250.71.10,443,52934,0,239,0,22,764,1430,8
1096,0,TCP,142.250.71.10,443,52934,0,1412,0,22,765,1430,8
1097,0,TCP,142.250.71.10,443,52934,0,835,0,22,766,1430,8
1098,0,TCP,192.168.136.131,52934,443,2517,0,0,22,767,1430,8
1099,0,TCP,192.168.136.131,52934,443,0,39,0,22,770,1863,8
1100,0,TCP,142.250.71.10,443,52934,39,0,0,22,771,1863,8
1101,0,TCP,192.168.136.131,52934,443,0,24,0,22,773,1863,8
1102,0,TCP,142.250.71.10,443,52934,24,0,0,22,774,1863,8
1103,0,TCP,192.168.136.131,52934,443,0,0,0,22,775,1863,8
1104,0,TCP,142.250.71.10,443,52934,1,0,0,22,776,1863,8
1105,0,TCP,142.250.71.10,443,52934,0,0,0,22,777,1863,8
1106,0,TCP,192.168.136.131,52934,443,1,0,0,22,778,1863,8
1107,0,TCP,34.107.243.93,443,37516,0,798,0,24,779,1863,8
1108,0,TCP,192.168.136.131,37516,443,798,139,0,24,780,1863,8
1109,0,TCP,34.107.243.93,443,37516,139,0,0,24,781,1863,8
1110,0,TCP,34.107.243.93,443,37516,0,192,0,24,782,1863,8
1111,0,TCP,192.168.136.131,47678,443,0,130,0,21,783,1863,8
1113,0,TCP,34.149.100.209,443,47678,130,0,0,21,784,1863,8
1114,0,TCP,192.168.136.131,37516,443,192,0,0,24,785,1863,8
1116,0,TCP,192.168.136.131,47688,443,1,0,0,25,786,1863,8
1117,0,TCP,192.168.136.131,47688,443,0,218,0,25,787,1863,8
1118,0,TCP,34.149.100.209,443,47688,218,0,0,25,788,1863,8
1119,0,TCP,34.149.100.209,443,47678,0,147,0,21,789,1863,8
1120,0,TCP,34.149.100.209,443,47678,0,1412,0,21,790,1863,8
1121,0,TCP,192.168.136.131,47678,443,1559,0,0,21,793,1892,9
1122,0,TCP,34.149.100.209,443,47678,0,1412,0,21,806,1897,10
1123,0,TCP,34.149.100.209,443,47678,0,1412,0,21,819,1907,10
1124,0,TCP,192.168.136.131,47678,443,2824,0,0,21,820,1907,10
1125,0,TCP,34.149.100.209,443,47678,0,1412,0,21,821,1907,10
1126,0,TCP,34.149.100.209,443,47678,0,1412,0,21,822,1907,10
1127,0,TCP,192.168.136.131,47678,443,2824,0,0,21,823,1907,10
1128,0,TCP,34.149.100.209,443,47678,0,1412,0,21,824,1907,10
1129,0,TCP,34.149.100.209,443,47678,0,1412,0,21,825,1907,10
1130,0,TCP,192.168.136.131,47678,443,2824,0,0,21,826,1907,10
1131,0,TCP,34.149.100.209,443,47678,0,1412,0,21,827,1907,10
1132,0,TCP,34.149.100.209,443,47678,0,1412,0,21,828,1907,10
1133,0,TCP,192.168.136.131,47678,443,2824,0,0,21,829,1907,10
1134,0,TCP,34.149.100.209,443,47678,0,1412,0,21,830,1907,10
1135,0,TCP,34.149.100.209,443,47678,0,1412,0,21,831,1907,10
1136,0,TCP,192.168.136.131,47678,443,2824,0,0,21,832,1907,10
1137,0,TCP,34.149.100.209,443,47678,0,1412,0,21,833,1907,10
1138,0,TCP,34.149.100.209,443,47678,0,1412,0,21,834,1907,10
1139,0,TCP,192.168.136.131,47678,443,2824,0,0,21,835,1907,10
1140,0,TCP,34.149.100.209,443,47678,0,1412,0,21,836,1907,10
1141,0,TCP,34.149.100.209,443,47678,0,1412,0,21,837,1907,10
1142,0,TCP,192.168.136.131,47678,443,2824,0,0,21,838,1907,10
1143,0,TCP,34.149.100.209,443,47678,0,1412,0,21,839,1907,10
1144,0,TCP,34.149.100.209,443,47678,0,1412,0,21,840,1907,10
1145,0,TCP,192.168.136.131,47678,443,2824,0,0,21,843,1946,11
1146,0,TCP,34.149.100.209,443,47678,0,1066,0,21,854,1947,11
1147,0,TCP,192.168.136.131,47678,443,1066,39,0,21,855,1947,11
1148,0,TCP,34.149.100.209,443,47678,39,0,0,21,856,1947,11
1149,0,TCP,34.149.100.209,443,47688,0,1412,0,25,857,1947,11
1150,0,TCP,192.168.136.131,47688,443,1412,0,0,25,858,1947,11
1151,0,TCP,34.149.100.209,443,47688,0,1412,0,25,859,1947,11
1152,0,TCP,192.168.136.131,47688,443,1412,0,0,25,861,1947,11
1153,0,TCP,34.149.100.209,443,47688,0,1412,0,25,862,1947,11
1154,0,TCP,34.149.100.209,443,47688,0,236,0,25,865,1947,12
1155,0,TCP,192.168.136.131,47688,443,1412,0,0,25,877,1947,13
1156,0,TCP,192.168.136.131,47688,443,236,0,0,25,880,1947,13
1157,0,TCP,192.168.136.131,47688,443,0,93,0,25,881,1947,13
1158,0,TCP,34.149.100.209,443,47688,93,0,0,25,883,1947,13
1159,0,TCP,34.149.100.209,443,47688,0,295,0,25,885,1947,13
1160,0,TCP,34.149.100.209,443,47688,0,69,0,25,902,1947,14
1161,0,TCP,192.168.136.131,47688,443,364,194,0,25,929,1947,14
1162,0,TCP,34.149.100.209,443,47688,194,0,0,25,930,1947,14
1163,0,TCP,192.168.136.131,47688,443,0,31,0,25,931,1947,14
1164,0,TCP,192.168.136.131,47688,443,0,0,0,25,932,1947,14
1165,0,TCP,34.149.100.209,443,47688,31,0,0,25,933,1947,14
1166,0,TCP,34.149.100.209,443,47688,1,0,0,25,934,1947,14
1167,0,TCP,34.149.100.209,443,47688,0,38,0,25,935,1947,14
1168,0,TCP,192.168.136.131,47688,443,0,0,0,25,936,1947,14
1176,0,TCP,192.168.136.131,34688,443,1,0,0,27,937,1947,14
1177,0,TCP,192.168.136.131,34688,443,0,517,0,27,938,1947,14
1178,0,TCP,34.120.115.102,443,34688,517,0,0,27,939,1947,14
1180,0,TCP,192.168.136.131,34686,443,1,0,0,26,940,1947,14
1181,0,TCP,192.168.136.131,34686,443,0,517,0,26,941,1947,14
1182,0,TCP,34.120.115.102,443,34686,517,0,0,26,942,1947,14
1183,0,TCP,34.120.115.102,443,34688,0,1412,0,27,943,1947,14
1184,0,TCP,34.120.115.102,443,34688,0,1412,0,27,944,1947,14
1185,0,TCP,192.168.136.131,34688,443,1412,0,0,27,945,1947,14
1186,0,TCP,192.168.136.131,34688,443,1412,0,0,27,946,1947,14
1187,0,TCP,34.120.115.102,443,34688,0,1412,0,27,947,1947,14
1188,0,TCP,34.120.115.102,443,34688,0,320,0,27,948,1947,14
1189,0,TCP,192.168.136.131,34688,443,1412,0,0,27,949,1947,14
1190,0,TCP,192.168.136.131,34688,443,320,0,0,27,957,1947,14
1191,1,TCP,192.168.136.131,36662,80,0,415,0,17,958,1947,14
1192,1,TCP,23.53.240.51,80,36662,415,0,0,17,959,1947,14
1193,0,TCP,34.120.115.102,443,34686,0,1412,0,26,960,1947,14
1194,0,TCP,34.120.115.102,443,34686,0,1412,0,26,961,1947,14
1195,0,TCP,192.168.136.131,34686,443,1412,0,0,26,962,1947,14
1196,0,TCP,192.168.136.131,34686,443,1412,0,0,26,964,1947,14
1197,0,TCP,34.120.115.102,443,34686,0,1412,0,26,965,1947,15
1198,0,TCP,34.120.115.102,443,34686,0,320,0,26,968,1947,15
1199,0,TCP,192.168.136.131,34686,443,1412,0,0,26,969,1947,15
1200,0,TCP,192.168.136.131,34686,443,320,0,0,26,970,1947,15
1201,1,TCP,192.168.136.131,36668,80,0,415,0,18,971,1947,15
1202,1,TCP,23.53.240.51,80,36668,415,0,0,18,972,1947,15
1203,0,TCP,23.53.240.51,80,36662,0,889,0,17,973,1947,15
1204,0,TCP,192.168.136.131,36662,80,889,0,0,17,976,1948,15
1205,0,TCP,192.168.136.131,34688,443,0,64,0,27,977,1948,15
1206,0,TCP,34.120.115.102,443,34688,64,0,0,27,978,1948,15
1207,0,TCP,192.168.136.131,34688,443,0,170,0,27,979,1948,15
1208,0,TCP,192.168.136.131,34688,443,0,291,0,27,980,1948,15
1209,0,TCP,34.120.115.102,443,34688,170,0,0,27,981,1948,15
1210,0,TCP,34.120.115.102,443,34688,291,0,0,27,983,1948,15
1211,0,TCP,23.53.240.51,80,36668,0,889,0,18,984,1948,15
1212,0,TCP,192.168.136.131,36668,80,889,0,0,18,985,1948,15
1213,0,TCP,192.168.136.131,34686,443,0,64,0,26,987,1948,16
1214,0,TCP,34.120.115.102,443,34686,64,0,0,26,990,1948,16
1215,0,TCP,192.168.136.131,34686,443,0,187,0,26,991,1948,16
1216,0,TCP,34.120.115.102,443,34686,187,0,0,26,992,1948,16
1217,0,TCP,192.168.136.131,34688,443,0,104,0,27,1002,1948,17
1218,0,TCP,34.120.115.102,443,34688,104,0,0,27,1006,1948,18
1219,0,TCP,34.120.115.102,443,34688,0,586,0,27,1035,1948,18
1220,0,TCP,192.168.136.131,34688,443,586,0,0,27,1036,1948,18
1221,0,TCP,192.168.136.131,34688,443,0,31,0,27,1037,1948,18
1222,0,TCP,34.120.115.102,443,34688,31,0,0,27,1042,1948,18
1223,0,TCP,34.120.115.102,443,34686,0,586,0,26,1043,1948,18
1224,0,TCP,192.168.136.131,34686,443,586,0,0,26,1052,1948,18
1225,0,TCP,192.168.136.131,34686,443,0,24,0,26,1053,1948,18
1226,0,TCP,34.120.115.102,443,34686,24,0,0,26,1055,1948,18
1227,0,TCP,192.168.136.131,34686,443,0,0,0,26,1064,1948,19
1228,0,TCP,34.120.115.102,443,34686,1,0,0,26,1068,1948,20
1229,0,TCP,34.120.115.102,443,34688,0,31,0,27,1116,1949,21
1230,0,TCP,34.120.115.102,443,34688,0,450,0,27,1169,1949,21
1231,0,TCP,192.168.136.131,34688,443,481,0,0,27,1170,1949,21
1232,0,TCP,34.120.115.102,443,34688,0,1412,0,27,1171,1949,21
1233,0,TCP,34.120.115.102,443,34688,0,1412,0,27,1172,1949,21
1234,0,TCP,34.120.115.102,443,34688,0,1412,0,27,1176,1949,22
1235,0,TCP,192.168.136.131,34688,443,2824,0,0,27,1180,1949,23
1236,0,TCP,34.120.115.102,443,34688,0,565,0,27,1266,1953,23
1237,0,TCP,192.168.136.131,34688,443,1977,0,0,27,1267,1953,23
1238,0,TCP,34.120.115.102,443,34688,0,278,0,27,1268,1953,23
1239,0,TCP,192.168.136.131,34688,443,278,39,0,27,1269,1953,23
1240,0,TCP,34.120.115.102,443,34688,39,0,0,27,1272,1955,24
1241,0,TCP,34.120.115.102,443,34688,0,1412,0,27,1281,1955,24
1242,0,TCP,34.120.115.102,443,34688,0,1412,0,27,1282,1955,24
1243,0,TCP,192.168.136.131,34688,443,2824,0,0,27,1283,1955,24
1244,0,TCP,34.120.115.102,443,34688,0,1412,0,27,1284,1955,24
1245,0,TCP,34.120.115.102,443,34688,0,1412,0,27,1286,1955,24
1246,0,TCP,192.168.136.131,34688,443,2824,0,0,27,1287,1955,24
1247,0,TCP,34.120.115.102,443,34688,0,1412,0,27,1290,1956,25
1248,0,TCP,34.120.115.102,443,34688,0,1412,0,27,1295,1956,26
1249,0,TCP,192.168.136.131,34688,443,2824,0,0,27,1309,1957,26
1250,0,TCP,34.120.115.102,443,34688,0,1412,0,27,1311,1958,26
1251,0,TCP,34.120.115.102,443,34688,0,625,0,27,1323,1961,26
1252,0,TCP,192.168.136.131,34688,443,2037,0,0,27,1324,1961,26
1253,0,TCP,34.120.115.102,443,34686,0,31,0,26,1325,1961,26
1254,0,TCP,192.168.136.131,34686,443,0,0,0,26,1326,1961,26
1255,0,TCP,192.168.136.131,34688,443,0,156,0,27,1327,1961,26
1256,0,TCP,34.120.115.102,443,34688,156,0,0,27,1330,1961,26
1257,0,TCP,192.168.136.131,34688,443,0,158,0,27,1331,1961,26
1258,0,TCP,34.120.115.102,443,34688,158,0,0,27,1333,1961,27
1259,0,TCP,34.120.115.102,443,34688,0,79,0,27,1336,1961,27
1260,0,TCP,192.168.136.131,34688,443,79,39,0,27,1337,1961,27
1261,0,TCP,34.120.115.102,443,34688,39,0,0,27,1338,1961,27
1262,0,TCP,34.120.115.102,443,34688,0,67,0,27,1340,1961,28
1263,0,TCP,192.168.136.131,34688,443,67,0,0,27,1343,1961,28
1264,45,TCP,192.168.136.1,50671,80,0,1,0,14,1344,1961,28
1265,45,TCP,192.168.136.131,80,50671,0,0,0,14,1345,1961,28
1272,0,TCP,192.168.136.131,52142,443,1,0,0,28,1346,1961,28
1273,0,TCP,192.168.136.131,52142,443,0,517,0,28,1347,1961,28
1274,0,TCP,192.124.249.13,443,52142,517,0,0,28,1348,1961,28
1275,0,TCP,192.124.249.13,443,52142,0,1440,0,28,1349,1961,28
1276,0,TCP,192.168.136.131,52142,443,1440,0,0,28,1358,1961,28
1277,0,TCP,192.124.249.13,443,52142,0,1440,0,28,1367,1961,28
1278,0,TCP,192.168.136.131,52142,443,1440,0,0,28,1371,1961,28
1279,0,TCP,192.124.249.13,443,52142,0,710,0,28,1372,1961,28
1280,0,TCP,192.168.136.131,52142,443,710,0,0,28,1374,1961,29
1290,0,TCP,192.168.136.131,55742,80,1,0,0,30,1378,1961,30
1291,0,TCP,192.168.136.131,55742,80,0,413,0,30,1382,1961,31
1292,0,TCP,192.124.249.24,80,55742,413,0,0,30,1385,1961,31
1293,1,TCP,192.168.136.131,53644,80,0,0,0,29,1388,1961,31
1295,0,TCP,192.168.136.131,53644,80,1,0,0,29,1389,1961,31
1297,2,TCP,192.168.136.131,52142,443,0,80,0,28,1390,1961,31
1298,2,TCP,192.124.249.13,443,52142,80,0,0,28,1403,1961,31
1299,0,TCP,192.168.136.131,52142,443,0,170,0,28,1404,1961,31
1300,0,TCP,192.124.249.13,443,52142,170,0,0,28,1405,1961,31
1302,0,TCP,192.168.136.131,52156,443,0,0,0,31,1406,1961,31
1303,0,TCP,192.124.249.13,443,52142,0,636,0,28,1407,1961,31
1304,0,TCP,192.168.136.131,52142,443,636,0,0,28,1412,1962,31
1305,0,TCP,192.168.136.131,52142,443,0,31,0,28,1413,1962,31
1306,0,TCP,192.124.249.13,443,52142,31,0,0,28,1414,1962,31
1307,0,TCP,192.124.249.13,443,52142,0,31,0,28,1415,1962,31
1308,0,TCP,192.168.136.131,52142,443,31,0,0,28,1418,1962,31
1310,10,TCP,192.168.136.131,47518,80,0,0,0,19,1423,1962,31
1312,10,TCP,192.168.136.131,42370,80,0,0,0,23,1424,1962,31
1313,1,TCP,192.168.136.131,47518,80,0,0,0,19,1425,1962,31
1314,11,TCP,34.107.221.82,80,47518,0,0,0,19,1426,1962,31
1315,1,TCP,192.168.136.131,42370,80,0,0,0,23,1427,1962,31
1316,11,TCP,142.250.196.163,80,42370,0,0,0,23,1428,1962,31
1317,9,TCP,192.168.136.131,36668,80,0,0,0,18,1429,1962,31
1318,10,TCP,192.168.136.131,36662,80,0,0,0,17,1430,1962,31
1319,1,TCP,192.168.136.131,36668,80,0,0,0,18,1431,1962,31
1320,1,TCP,192.168.136.131,36662,80,0,0,0,17,1432,1962,31
1321,11,TCP,23.53.240.51,80,36668,0,0,0,18,1433,1962,31
1322,11,TCP,23.53.240.51,80,36662,0,0,0,17,1434,1962,31
1333,0,TCP,192.168.136.131,57326,443,1,0,0,32,1435,1962,31
1334,0,TCP,192.168.136.131,57326,443,0,517,0,32,1436,1962,31
1335,0,TCP,142.250.193.132,443,57326,517,0,0,32,1437,1962,31
1340,0,TCP,192.168.136.131,57330,443,1,0,0,33,1438,1962,31
1341,0,TCP,192.168.136.131,57330,443,0,517,0,33,1439,1962,31
1342,0,TCP,142.250.193.132,443,57330,517,0,0,33,1440,1962,31
1350,0,TCP,142.250.193.132,443,57326,0,1412,0,32,1441,1962,31
1351,0,TCP,142.250.193.132,443,57326,0,1412,0,32,1442,1962,31
1352,0,TCP,192.168.136.131,57326,443,1412,0,0,32,1443,1962,31
1353,0,TCP,192.168.136.131,57326,443,1412,0,0,32,1444,1962,31
1354,0,TCP,142.250.193.132,443,57326,0,1460,0,32,1445,1962,31
1355,0,TCP,142.250.193.132,443,57326,0,4,0,32,1446,1962,31
1356,0,TCP,192.168.136.131,57326,443,1460,0,0,32,1449,1962,31
1357,0,TCP,192.168.136.131,57326,443,4,0,0,32,1450,1962,31
1359,0,TCP,142.250.193.132,443,57330,0,1412,0,33,1451,1962,32
1360,0,TCP,192.168.136.131,57330,443,1412,0,0,33,1453,1962,32
1361,0,TCP,142.250.193.132,443,57330,0,1412,0,33,1454,1962,32
1362,0,TCP,142.250.193.132,443,57330,0,1460,0,33,1457,1962,32
1363,0,TCP,142.250.193.132,443,57330,0,4,0,33,1458,1962,32
1364,0,TCP,192.168.136.131,57330,443,1412,0,0,33,1459,1962,32
1365,0,TCP,192.168.136.131,57330,443,1460,0,0,33,1460,1962,32
1366,0,TCP,192.168.136.131,57330,443,4,0,0,33,1461,1962,32
1374,0,TCP,192.168.136.131,35800,80,1,0,0,35,1462,1962,32
1375,0,TCP,192.168.136.131,35800,80,0,419,0,35,1463,1962,32
1376,0,TCP,142.250.196.163,80,35800,419,0,0,35,1464,1962,32
1378,0,TCP,192.168.136.131,35794,80,1,0,0,34,1465,1962,32
1379,0,TCP,192.168.136.131,35794,80,0,418,0,34,1466,1962,32
1380,0,TCP,142.250.196.163,80,35794,418,0,0,34,1467,1962,32
1382,0,TCP,192.168.136.131,35802,80,1,0,0,36,1468,1962,32
1383,0,TCP,192.168.136.131,35802,80,0,418,0,36,1469,1962,32
1384,0,TCP,142.250.196.163,80,35802,418,0,0,36,1470,1962,32
1386,0,TCP,142.250.196.163,80,35800,0,702,0,35,1471,1962,32
1387,0,TCP,192.168.136.131,35800,80,702,0,0,35,1472,1962,32
1391,0,TCP,142.250.196.163,80,35802,0,701,0,36,1473,1962,32
1392,0,TCP,192.168.136.131,35802,80,701,0,0,36,1474,1962,32
1393,0,TCP,192.168.136.131,57326,443,0,64,0,32,1475,1962,32
1394,0,TCP,142.250.193.132,443,57326,64,0,0,32,1476,1962,32
1395,0,TCP,192.168.136.131,57326,443,0,187,0,32,1477,1962,32
1396,0,TCP,142.250.193.132,443,57326,187,0,0,32,1478,1962,32
1397,0,TCP,142.250.196.163,80,35794,0,701,0,34,1479,1962,32
1398,0,TCP,192.168.136.131,35794,80,701,0,0,34,1480,1962,32
1399,0,TCP,192.168.136.131,57330,443,0,64,0,33,1481,1962,32
1400,0,TCP,142.250.193.132,443,57330,64,0,0,33,1482,1962,32
1401,0,TCP,192.168.136.131,57330,443,0,170,0,33,1483,1962,32
1402,0,TCP,142.250.193.132,443,57330,170,0,0,33,1484,1962,32
1408,0,TCP,142.250.193.132,443,57330,0,645,0,33,1485,1962,32
1409,0,TCP,192.168.136.131,57330,443,645,0,0,33,1486,1962,32
1410,0,TCP,192.168.136.131,57330,443,0,31,0,33,1487,1962,32
1411,0,TCP,142.250.193.132,443,57330,31,0,0,33,1488,1962,32
1416,0,TCP,142.250.193.132,443,57326,0,645,0,32,1489,1962,32
1417,0,TCP,192.168.136.131,57326,443,645,0,0,32,1490,1962,32
1419,0,TCP,192.168.136.131,57326,443,0,24,0,32,1491,1962,32
1420,0,TCP,192.168.136.131,57326,443,0,0,0,32,1492,1962,32
1421,0,TCP,142.250.193.132,443,57326,24,0,0,32,1495,1962,32
1422,0,TCP,142.250.193.132,443,57326,1,0,0,32,1496,1962,32
1447,0,TCP,142.250.193.132,443,57326,0,0,0,32,1497,1962,32
1448,0,TCP,192.168.136.131,57326,443,1,0,0,32,1498,1962,32
1451,5,TCP,192.168.136.131,53644,80,0,0,0,29,1499,1962,32
1452,5,TCP,192.124.249.23,80,53644,1,0,0,29,1500,1962,32
1455,0,TCP,192.124.249.23,80,53644,0,0,0,29,1501,1962,32
1456,0,TCP,192.168.136.131,53644,80,1,0,0,29,1502,1962,32
1493,0,TCP,192.168.136.131,35800,80,0,419,0,35,1503,1962,32
1494,0,TCP,142.250.196.163,80,35800,419,0,0,35,1504,1962,32
1551,0,TCP,142.250.196.163,80,35800,0,702,0,35,1505,1962,32
1552,0,TCP,192.168.136.131,35800,80,702,0,0,35,1506,1962,32
1570,0,TCP,192.168.136.131,60034,443,1,0,0,37,1507,1962,32
1571,0,TCP,192.168.136.131,60034,443,0,517,0,37,1508,1962,32
1572,0,TCP,172.217.174.67,443,60034,517,0,0,37,1509,1962,32
1660,0,TCP,172.217.174.67,443,60034,0,1412,0,37,1510,1962,32
1661,0,TCP,192.168.136.131,60034,443,1412,0,0,37,1511,1962,32
1662,0,TCP,172.217.174.67,443,60034,0,1412,0,37,1512,1962,32
1663,0,TCP,192.168.136.131,60034,443,1412,0,0,37,1513,1962,32
1664,0,TCP,172.217.174.67,443,60034,0,1412,0,37,1514,1962,32
1665,0,TCP,192.168.136.131,60034,443,1412,0,0,37,1515,1962,32
1666,0,TCP,172.217.174.67,443,60034,0,1412,0,37,1516,1962,32
