Packet Number,Time_interval,Layer,src_ip,scr_port,dst_port,ack_no,tcp_length,sql,stream,Time(seconds),socket_count
28156,0,TCP,104.21.54.244,443,51386,0,1440,0,224,,
28157,0,TCP,104.21.54.244,443,51386,0,1440,0,224,,
28161,0,TCP,104.21.54.244,443,51386,0,1440,0,224,,
28162,0,TCP,104.21.54.244,443,51386,0,1234,0,224,,
28169,0,TCP,23.53.240.41,443,51388,0,640,0,226,,
28170,0,TCP,23.53.240.41,443,51388,0,747,0,226,,
28183,1,TCP,199.232.254.114,443,51380,90,0,0,218,,
28184,0,TCP,199.232.254.114,443,51380,0,159,0,218,,
28185,0,TCP,199.232.254.114,443,51380,0,1416,0,218,,
28189,0,TCP,199.232.254.114,443,51380,0,1416,0,218,,
28190,0,TCP,199.232.254.114,443,51380,0,1416,0,218,,
28194,0,TCP,199.232.254.114,443,51380,0,213,0,218,,
28209,0,TCP,23.53.240.41,443,51388,254,0,0,226,,
28210,0,TCP,23.53.240.41,443,51388,230,0,0,226,,
28225,0,TCP,23.53.240.41,443,51388,0,615,0,226,,
28226,0,TCP,23.53.240.41,443,51388,0,1142,0,226,,
28230,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
28231,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
28235,0,TCP,23.53.240.41,443,51388,0,526,0,226,,
28239,0,TCP,23.53.240.41,443,51388,0,615,0,226,,
28240,0,TCP,23.53.240.41,443,51388,0,1180,0,226,,
28244,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
28248,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
28252,0,TCP,23.53.240.41,443,51388,0,240,0,226,,
28260,0,TCP,104.21.90.54,443,51389,675,0,0,227,,
28261,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
28262,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
28266,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
28267,0,TCP,104.21.90.54,443,51389,0,955,0,227,,
28279,0,TCP,23.53.240.41,443,51388,446,0,0,226,,
28280,0,TCP,23.53.240.41,443,51388,0,613,0,226,,
28281,0,TCP,23.53.240.41,443,51388,0,1254,0,226,,
28285,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
28286,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
28290,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
28291,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
28295,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
28296,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
28300,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
28301,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
28305,0,TCP,104.21.90.54,443,51389,575,0,0,227,,
28306,0,TCP,104.21.90.54,443,51389,0,521,0,227,,
28310,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
28311,0,TCP,23.53.240.41,443,51388,0,1407,0,226,,
28315,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
28316,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
28320,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
28321,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
28325,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
28326,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
28330,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
28331,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
28335,0,TCP,104.21.90.54,443,51389,0,592,0,227,,
28336,0,TCP,104.21.90.54,443,51389,0,1391,0,227,,
28340,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
28344,0,TCP,104.21.90.54,443,51389,0,1342,0,227,,
28348,0,TCP,104.21.90.54,443,51389,0,1391,0,227,,
28352,0,TCP,104.21.90.54,443,51389,0,1391,0,227,,
28356,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
28360,0,TCP,104.21.90.54,443,51389,0,1342,0,227,,
28364,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
28368,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
28372,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
28378,0,TCP,104.21.90.54,443,51389,0,1244,0,227,,
28382,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
28383,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
28387,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
28391,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
28395,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
28399,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
28403,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
28407,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
28411,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
28415,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
28419,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
28423,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
28427,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
28431,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
28435,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
28439,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
28443,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
28447,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
28451,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
28452,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
28456,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
28460,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
28464,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
28468,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
28472,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
28476,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
28480,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
28484,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
28488,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
28492,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
28496,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
28500,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
28504,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
28508,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
28512,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
28516,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
28520,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
28521,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
28525,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
28529,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
28533,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
28537,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
28541,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
28545,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
28549,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
28553,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
28557,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
28561,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
28565,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
28566,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
28570,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
28574,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
28578,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
28582,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
28586,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
28590,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
28594,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
28598,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
28602,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
28606,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
28610,0,TCP,104.21.90.54,443,51389,0,1410,0,227,,
28614,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
28615,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
28619,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
28620,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
28624,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
28625,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
28629,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
28630,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
28634,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
28635,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
28639,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
28640,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
28644,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
28645,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
28649,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
28650,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
28654,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
28655,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
28659,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
28660,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
28664,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
28665,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
28669,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
28670,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
28674,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
28675,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
28679,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
28680,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
28684,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
28685,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
28689,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
28690,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
28694,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
28695,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
28722,0,TCP,104.21.90.54,443,51389,31,1440,0,227,,
28726,0,TCP,104.21.90.54,443,51389,0,1064,0,227,,
28730,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
28734,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
28738,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
28742,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
28746,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
28750,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
28754,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
28758,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
28762,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
28766,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
28770,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
28774,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
28778,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
28782,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
28786,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
28790,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
28794,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
28798,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
28802,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
28806,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
28810,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
28814,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
28815,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
28819,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
28823,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
28827,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
28831,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
28832,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
28836,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
28840,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
28844,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
28848,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
28852,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
28856,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
28860,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
28864,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
28868,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
28872,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
28876,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
28880,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
28881,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
28885,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
28889,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
28893,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
28897,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
28901,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
28905,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
28906,0,TCP,23.53.240.41,443,51388,0,1339,0,226,,
28910,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
28911,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
28915,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
28916,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
28920,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
28921,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
28925,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
28926,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
28930,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
28931,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
28935,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
28936,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
28945,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
28946,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
28957,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
28958,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
28962,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
28963,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
28967,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
28968,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
28972,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
28973,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
28977,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
28978,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
28982,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
28983,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
28987,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
28988,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
28992,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
28993,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
28997,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
28998,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
29002,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
29003,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
29007,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
29008,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
29012,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
29013,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
29017,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
29018,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
29022,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
29023,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
29027,0,TCP,23.53.240.41,443,51388,0,84,0,226,,
29028,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
29032,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
29033,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
29037,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
29038,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
29042,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
29043,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
29047,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
29048,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
29052,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
29053,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
29057,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
29058,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
29062,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
29063,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
29067,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
29068,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
29072,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
29073,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
29077,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
29078,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
29082,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
29083,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
29087,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
29088,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
29092,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
29093,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
29097,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
29102,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
29108,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
29109,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
29113,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
29114,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
29118,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
29119,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
29123,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
29124,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
29128,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
29129,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
29133,0,TCP,23.53.240.41,443,51388,0,1209,0,226,,
29134,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
29138,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
29142,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
29146,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
29150,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
29151,0,TCP,104.21.90.54,443,51389,0,950,0,227,,
29155,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
29156,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
29160,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
29164,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
29165,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
29166,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
29170,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
29171,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
29175,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
29176,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
29180,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
29181,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
29185,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
29186,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
29190,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
29191,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
29195,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
29196,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
29200,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
29201,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
29205,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
29206,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
29210,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
29211,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
29215,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
29216,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
29220,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
29221,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
29225,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
29226,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
29230,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
29231,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
29235,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
29236,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
29240,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
29241,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
29245,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
29246,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
29250,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
29251,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
29255,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
29256,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
29260,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
29261,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
29265,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
29266,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
29270,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
29271,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
29275,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
29276,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
29280,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
29281,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
29285,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
29286,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
29290,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
29291,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
29295,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
29296,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
29300,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
29301,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
29305,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
29306,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
29310,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
29311,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
29315,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
29316,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
29320,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
29321,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
29325,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
29326,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
29330,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
29331,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
29335,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
29336,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
29340,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
29341,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
29345,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
29346,0,TCP,104.21.90.54,443,51389,0,1440,0,227,,
29350,0,TCP,104.21.90.54,443,51389,0,1034,0,227,,
29351,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
29355,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
29356,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
29360,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
29361,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
29365,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
29366,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
29370,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
29371,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
29375,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
29376,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
29380,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
29381,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
29385,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
29387,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
29391,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
29392,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
29396,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
29397,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
29401,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
29402,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
29406,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
29407,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
29411,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
29412,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
29416,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
29417,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
29421,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
29422,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
29426,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
29427,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
29431,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
29432,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
29436,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
29437,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
29441,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
29442,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
29446,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
29447,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
29451,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
29452,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
29456,0,TCP,23.53.240.41,443,51388,0,686,0,226,,
29457,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
29461,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
29462,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
29466,0,TCP,23.53.240.41,443,51388,0,1440,0,226,,
