Packet Number,Time_interval,Layer,src_ip,scr_port,dst_port,ack_no,tcp_length,window_size,sql,stream
10784,2,TCP,192.168.136.131,80,58710,0,0,0,0,562
8112,0,TCP,192.168.136.132,58710,80,1,0,64256,0,562
8113,0,TCP,192.168.136.132,58710,80,0,21,64256,0,562
8117,0,TCP,192.168.136.132,58710,80,0,168,64256,0,562
9748,15,TCP,192.168.136.132,58710,80,0,11,64256,0,562
10445,12,TCP,192.168.136.132,58710,80,482,0,64128,0,562
10525,0,TCP,192.168.136.132,58710,80,1,0,64128,0,562
10783,2,TCP,192.168.136.132,58710,80,0,11,64128,0,562
8121,0,TCP,192.168.136.131,80,58714,21,0,65152,0,563
8126,0,TCP,192.168.136.131,80,58714,168,0,65024,0,563
9757,15,TCP,192.168.136.131,80,58714,11,0,65024,0,563
10449,12,TCP,192.168.136.131,80,58714,0,482,65024,0,563
10450,0,TCP,192.168.136.131,80,58714,0,0,65024,0,563
10786,2,TCP,192.168.136.131,80,58714,0,0,0,0,563
8119,0,TCP,192.168.136.132,58714,80,1,0,64256,0,563
8120,0,TCP,192.168.136.132,58714,80,0,21,64256,0,563
8124,0,TCP,192.168.136.132,58714,80,0,168,64256,0,563
9749,15,TCP,192.168.136.132,58714,80,0,11,64256,0,563
10458,12,TCP,192.168.136.132,58714,80,482,0,64128,0,563
10523,0,TCP,192.168.136.132,58714,80,1,0,64128,0,563
10785,2,TCP,192.168.136.132,58714,80,0,11,64128,0,563
8129,0,TCP,192.168.136.131,80,58728,21,0,65152,0,564
8132,0,TCP,192.168.136.131,80,58728,168,0,65024,0,564
9758,15,TCP,192.168.136.131,80,58728,11,0,65024,0,564
10446,12,TCP,192.168.136.131,80,58728,0,482,65024,0,564
10447,0,TCP,192.168.136.131,80,58728,0,0,65024,0,564
10788,2,TCP,192.168.136.131,80,58728,0,0,0,0,564
8125,0,TCP,192.168.136.132,58728,80,1,0,64256,0,564
8127,0,TCP,192.168.136.132,58728,80,0,21,64256,0,564
8131,0,TCP,192.168.136.132,58728,80,0,168,64256,0,564
9750,15,TCP,192.168.136.132,58728,80,0,11,64256,0,564
10456,12,TCP,192.168.136.132,58728,80,482,0,64128,0,564
10524,0,TCP,192.168.136.132,58728,80,1,0,64128,0,564
10787,2,TCP,192.168.136.132,58728,80,0,11,64128,0,564
8135,0,TCP,192.168.136.131,80,58740,19,0,65152,0,565
8139,0,TCP,192.168.136.131,80,58740,168,0,65024,0,565
9759,15,TCP,192.168.136.131,80,58740,11,0,65024,0,565
10453,12,TCP,192.168.136.131,80,58740,0,482,65024,0,565
10455,0,TCP,192.168.136.131,80,58740,0,0,65024,0,565
10790,2,TCP,192.168.136.131,80,58740,0,0,0,0,565
8133,0,TCP,192.168.136.132,58740,80,1,0,64256,0,565
8134,0,TCP,192.168.136.132,58740,80,0,19,64256,0,565
8137,0,TCP,192.168.136.132,58740,80,0,168,64256,0,565
9751,15,TCP,192.168.136.132,58740,80,0,11,64256,0,565
10460,12,TCP,192.168.136.132,58740,80,482,0,64128,0,565
10520,0,TCP,192.168.136.132,58740,80,1,0,64128,0,565
10789,2,TCP,192.168.136.132,58740,80,0,11,64128,0,565
8142,0,TCP,192.168.136.131,80,58752,20,0,65152,0,566
8147,0,TCP,192.168.136.131,80,58752,168,0,65024,0,566
9768,15,TCP,192.168.136.131,80,58752,11,0,65024,0,566
10452,12,TCP,192.168.136.131,80,58752,0,482,65024,0,566
10454,0,TCP,192.168.136.131,80,58752,0,0,65024,0,566
10793,2,TCP,192.168.136.131,80,58752,0,0,0,0,566
8140,0,TCP,192.168.136.132,58752,80,1,0,64256,0,566
8141,0,TCP,192.168.136.132,58752,80,0,20,64256,0,566
8145,0,TCP,192.168.136.132,58752,80,0,168,64256,0,566
9760,15,TCP,192.168.136.132,58752,80,0,11,64256,0,566
10459,12,TCP,192.168.136.132,58752,80,482,0,64128,0,566
10521,0,TCP,192.168.136.132,58752,80,1,0,64128,0,566
10791,2,TCP,192.168.136.132,58752,80,0,11,64128,0,566
8150,0,TCP,192.168.136.131,80,58764,20,0,65152,0,567
8153,0,TCP,192.168.136.131,80,58764,168,0,65024,0,567
9769,15,TCP,192.168.136.131,80,58764,10,0,65024,0,567
10448,12,TCP,192.168.136.131,80,58764,0,482,65024,0,567
10451,0,TCP,192.168.136.131,80,58764,0,0,65024,0,567
10794,2,TCP,192.168.136.131,80,58764,0,0,0,0,567
8146,0,TCP,192.168.136.132,58764,80,1,0,64256,0,567
8148,0,TCP,192.168.136.132,58764,80,0,20,64256,0,567
8152,0,TCP,192.168.136.132,58764,80,0,168,64256,0,567
9761,15,TCP,192.168.136.132,58764,80,0,10,64256,0,567
10457,12,TCP,192.168.136.132,58764,80,482,0,64128,0,567
10522,0,TCP,192.168.136.132,58764,80,1,0,64128,0,567
10792,2,TCP,192.168.136.132,58764,80,0,11,64128,0,567
8156,0,TCP,192.168.136.131,80,58770,21,0,65152,0,568
8160,0,TCP,192.168.136.131,80,58770,168,0,65024,0,568
9770,15,TCP,192.168.136.131,80,58770,11,0,65024,0,568
10467,12,TCP,192.168.136.131,80,58770,0,482,65024,0,568
10470,0,TCP,192.168.136.131,80,58770,0,0,65024,0,568
10796,2,TCP,192.168.136.131,80,58770,0,0,0,0,568
8154,0,TCP,192.168.136.132,58770,80,1,0,64256,0,568
8155,0,TCP,192.168.136.132,58770,80,0,21,64256,0,568
8158,0,TCP,192.168.136.132,58770,80,0,168,64256,0,568
9762,15,TCP,192.168.136.132,58770,80,0,11,64256,0,568
10471,12,TCP,192.168.136.132,58770,80,482,0,64128,0,568
10537,0,TCP,192.168.136.132,58770,80,1,0,64128,0,568
10795,2,TCP,192.168.136.132,58770,80,0,11,64128,0,568
8163,0,TCP,192.168.136.131,80,58776,21,0,65152,0,569
8167,0,TCP,192.168.136.131,80,58776,168,0,65024,0,569
9771,15,TCP,192.168.136.131,80,58776,10,0,65024,0,569
10468,12,TCP,192.168.136.131,80,58776,0,482,65024,0,569
10469,0,TCP,192.168.136.131,80,58776,0,0,65024,0,569
10798,2,TCP,192.168.136.131,80,58776,0,0,0,0,569
8161,0,TCP,192.168.136.132,58776,80,1,0,64256,0,569
8162,0,TCP,192.168.136.132,58776,80,0,21,64256,0,569
8165,0,TCP,192.168.136.132,58776,80,0,168,64256,0,569
9763,15,TCP,192.168.136.132,58776,80,0,10,64256,0,569
10472,12,TCP,192.168.136.132,58776,80,482,0,64128,0,569
10538,0,TCP,192.168.136.132,58776,80,1,0,64128,0,569
10797,2,TCP,192.168.136.132,58776,80,0,11,64128,0,569
8170,0,TCP,192.168.136.131,80,58792,21,0,65152,0,570
8175,0,TCP,192.168.136.131,80,58792,168,0,65024,0,570
9772,15,TCP,192.168.136.131,80,58792,11,0,65024,0,570
10473,12,TCP,192.168.136.131,80,58792,0,482,65024,0,570
10474,0,TCP,192.168.136.131,80,58792,0,0,65024,0,570
10800,2,TCP,192.168.136.131,80,58792,0,0,0,0,570
8168,0,TCP,192.168.136.132,58792,80,1,0,64256,0,570
8169,0,TCP,192.168.136.132,58792,80,0,21,64256,0,570
8173,0,TCP,192.168.136.132,58792,80,0,168,64256,0,570
9764,15,TCP,192.168.136.132,58792,80,0,11,64256,0,570
10475,12,TCP,192.168.136.132,58792,80,482,0,64128,0,570
10540,0,TCP,192.168.136.132,58792,80,1,0,64128,0,570
10799,2,TCP,192.168.136.132,58792,80,0,11,64128,0,570
8178,0,TCP,192.168.136.131,80,58802,21,0,65152,0,571
8182,0,TCP,192.168.136.131,80,58802,168,0,65024,0,571
9773,15,TCP,192.168.136.131,80,58802,11,0,65024,0,571
10477,12,TCP,192.168.136.131,80,58802,0,482,65024,0,571
10478,0,TCP,192.168.136.131,80,58802,0,0,65024,0,571
10802,2,TCP,192.168.136.131,80,58802,0,0,0,0,571
8174,0,TCP,192.168.136.132,58802,80,1,0,64256,0,571
8176,0,TCP,192.168.136.132,58802,80,0,21,64256,0,571
8180,0,TCP,192.168.136.132,58802,80,0,168,64256,0,571
9765,15,TCP,192.168.136.132,58802,80,0,11,64256,0,571
10481,12,TCP,192.168.136.132,58802,80,482,0,64128,0,571
10542,0,TCP,192.168.136.132,58802,80,1,0,64128,0,571
10801,2,TCP,192.168.136.132,58802,80,0,11,64128,0,571
8185,0,TCP,192.168.136.131,80,58816,21,0,65152,0,572
8188,0,TCP,192.168.136.131,80,58816,168,0,65024,0,572
9774,15,TCP,192.168.136.131,80,58816,11,0,65024,0,572
10479,12,TCP,192.168.136.131,80,58816,0,482,65024,0,572
10480,0,TCP,192.168.136.131,80,58816,0,0,65024,0,572
10804,2,TCP,192.168.136.131,80,58816,0,0,0,0,572
8181,0,TCP,192.168.136.132,58816,80,1,0,64256,0,572
8183,0,TCP,192.168.136.132,58816,80,0,21,64256,0,572
8187,0,TCP,192.168.136.132,58816,80,0,168,64256,0,572
9766,15,TCP,192.168.136.132,58816,80,0,11,64256,0,572
10482,12,TCP,192.168.136.132,58816,80,482,0,64128,0,572
10541,0,TCP,192.168.136.132,58816,80,1,0,64128,0,572
10803,2,TCP,192.168.136.132,58816,80,0,11,64128,0,572
8191,0,TCP,192.168.136.131,80,58828,21,0,65152,0,573
8195,0,TCP,192.168.136.131,80,58828,168,0,65024,0,573
9775,15,TCP,192.168.136.131,80,58828,10,0,65024,0,573
10487,12,TCP,192.168.136.131,80,58828,0,482,65024,0,573
10488,0,TCP,192.168.136.131,80,58828,0,0,65024,0,573
10806,2,TCP,192.168.136.131,80,58828,0,0,0,0,573
8189,0,TCP,192.168.136.132,58828,80,1,0,64256,0,573
8190,0,TCP,192.168.136.132,58828,80,0,21,64256,0,573
8193,0,TCP,192.168.136.132,58828,80,0,168,64256,0,573
9767,15,TCP,192.168.136.132,58828,80,0,10,64256,0,573
10489,12,TCP,192.168.136.132,58828,80,482,0,64128,0,573
10543,0,TCP,192.168.136.132,58828,80,1,0,64128,0,573
10805,2,TCP,192.168.136.132,58828,80,0,10,64128,0,573
8198,0,TCP,192.168.136.131,80,58836,21,0,65152,0,574
8203,0,TCP,192.168.136.131,80,58836,168,0,65024,0,574
9784,15,TCP,192.168.136.131,80,58836,11,0,65024,0,574
10491,12,TCP,192.168.136.131,80,58836,0,482,65024,0,574
10492,0,TCP,192.168.136.131,80,58836,0,0,65024,0,574
10808,2,TCP,192.168.136.131,80,58836,0,0,0,0,574
8196,0,TCP,192.168.136.132,58836,80,1,0,64256,0,574
8197,0,TCP,192.168.136.132,58836,80,0,21,64256,0,574
8201,0,TCP,192.168.136.132,58836,80,0,168,64256,0,574
9776,15,TCP,192.168.136.132,58836,80,0,11,64256,0,574
10495,12,TCP,192.168.136.132,58836,80,482,0,64128,0,574
10545,0,TCP,192.168.136.132,58836,80,1,0,64128,0,574
10807,2,TCP,192.168.136.132,58836,80,0,11,64128,0,574
8206,0,TCP,192.168.136.131,80,58842,21,0,65152,0,575
8209,0,TCP,192.168.136.131,80,58842,168,0,65024,0,575
9785,15,TCP,192.168.136.131,80,58842,11,0,65024,0,575
10490,12,TCP,192.168.136.131,80,58842,0,482,65024,0,575
10493,0,TCP,192.168.136.131,80,58842,0,0,65024,0,575
10810,2,TCP,192.168.136.131,80,58842,0,0,0,0,575
8202,0,TCP,192.168.136.132,58842,80,1,0,64256,0,575
8204,0,TCP,192.168.136.132,58842,80,0,21,64256,0,575
8208,0,TCP,192.168.136.132,58842,80,0,168,64256,0,575
9777,15,TCP,192.168.136.132,58842,80,0,11,64256,0,575
10494,12,TCP,192.168.136.132,58842,80,482,0,64128,0,575
10544,0,TCP,192.168.136.132,58842,80,1,0,64128,0,575
10809,2,TCP,192.168.136.132,58842,80,0,11,64128,0,575
8212,0,TCP,192.168.136.131,80,58848,21,0,65152,0,576
8219,0,TCP,192.168.136.131,80,58848,168,0,65024,0,576
9786,15,TCP,192.168.136.131,80,58848,11,0,65024,0,576
10506,12,TCP,192.168.136.131,80,58848,0,482,65024,0,576
10510,0,TCP,192.168.136.131,80,58848,0,0,65024,0,576
10812,2,TCP,192.168.136.131,80,58848,0,0,0,0,576
8210,0,TCP,192.168.136.132,58848,80,1,0,64256,0,576
8211,0,TCP,192.168.136.132,58848,80,0,21,64256,0,576
8215,0,TCP,192.168.136.132,58848,80,0,168,64256,0,576
9778,15,TCP,192.168.136.132,58848,80,0,11,64256,0,576
10516,12,TCP,192.168.136.132,58848,80,482,0,64128,0,576
10550,0,TCP,192.168.136.132,58848,80,1,0,64128,0,576
10811,2,TCP,192.168.136.132,58848,80,0,11,64128,0,576
8220,0,TCP,192.168.136.131,80,58856,19,0,65152,0,577
8223,0,TCP,192.168.136.131,80,58856,168,0,65024,0,577
9787,15,TCP,192.168.136.131,80,58856,11,0,65024,0,577
10496,12,TCP,192.168.136.131,80,58856,0,482,65024,0,577
10497,0,TCP,192.168.136.131,80,58856,0,0,65024,0,577
10814,2,TCP,192.168.136.131,80,58856,0,0,0,0,577
8216,0,TCP,192.168.136.132,58856,80,1,0,64256,0,577
8217,0,TCP,192.168.136.132,58856,80,0,19,64256,0,577
8222,0,TCP,192.168.136.132,58856,80,0,168,64256,0,577
9779,15,TCP,192.168.136.132,58856,80,0,11,64256,0,577
10498,12,TCP,192.168.136.132,58856,80,482,0,64128,0,577
10546,0,TCP,192.168.136.132,58856,80,1,0,64128,0,577
10813,2,TCP,192.168.136.132,58856,80,0,11,64128,0,577
8226,0,TCP,192.168.136.131,80,58872,21,0,65152,0,578
8230,0,TCP,192.168.136.131,80,58872,168,0,65024,0,578
9788,15,TCP,192.168.136.131,80,58872,11,0,65024,0,578
10505,12,TCP,192.168.136.131,80,58872,0,482,65024,0,578
10514,0,TCP,192.168.136.131,80,58872,0,0,65024,0,578
10816,2,TCP,192.168.136.131,80,58872,0,0,0,0,578
8224,0,TCP,192.168.136.132,58872,80,1,0,64256,0,578
8225,0,TCP,192.168.136.132,58872,80,0,21,64256,0,578
8228,0,TCP,192.168.136.132,58872,80,0,168,64256,0,578
9780,15,TCP,192.168.136.132,58872,80,0,11,64256,0,578
10515,12,TCP,192.168.136.132,58872,80,482,0,64128,0,578
10547,0,TCP,192.168.136.132,58872,80,1,0,64128,0,578
10815,2,TCP,192.168.136.132,58872,80,0,11,64128,0,578
8233,0,TCP,192.168.136.131,80,58876,20,0,65152,0,579
8237,0,TCP,192.168.136.131,80,58876,168,0,65024,0,579
9789,15,TCP,192.168.136.131,80,58876,11,0,65024,0,579
10499,12,TCP,192.168.136.131,80,58876,0,482,65024,0,579
10501,0,TCP,192.168.136.131,80,58876,0,0,65024,0,579
10818,2,TCP,192.168.136.131,80,58876,0,0,0,0,579
8231,0,TCP,192.168.136.132,58876,80,1,0,64256,0,579
8232,0,TCP,192.168.136.132,58876,80,0,20,64256,0,579
8236,0,TCP,192.168.136.132,58876,80,0,168,64256,0,579
9781,15,TCP,192.168.136.132,58876,80,0,11,64256,0,579
10504,12,TCP,192.168.136.132,58876,80,482,0,64128,0,579
10552,0,TCP,192.168.136.132,58876,80,1,0,64128,0,579
10817,2,TCP,192.168.136.132,58876,80,0,11,64128,0,579
8240,0,TCP,192.168.136.131,80,58878,21,0,65152,0,580
8244,0,TCP,192.168.136.131,80,58878,168,0,65024,0,580
9790,15,TCP,192.168.136.131,80,58878,11,0,65024,0,580
10507,12,TCP,192.168.136.131,80,58878,0,482,65024,0,580
10508,0,TCP,192.168.136.131,80,58878,0,0,65024,0,580
10820,2,TCP,192.168.136.131,80,58878,0,0,0,0,580
8238,0,TCP,192.168.136.132,58878,80,1,0,64256,0,580
8239,0,TCP,192.168.136.132,58878,80,0,21,64256,0,580
8242,0,TCP,192.168.136.132,58878,80,0,168,64256,0,580
9782,15,TCP,192.168.136.132,58878,80,0,11,64256,0,580
10517,12,TCP,192.168.136.132,58878,80,482,0,64128,0,580
10551,0,TCP,192.168.136.132,58878,80,1,0,64128,0,580
10819,2,TCP,192.168.136.132,58878,80,0,11,64128,0,580
8247,0,TCP,192.168.136.131,80,58894,20,0,65152,0,581
8252,0,TCP,192.168.136.131,80,58894,168,0,65024,0,581
9791,15,TCP,192.168.136.131,80,58894,11,0,65024,0,581
10509,12,TCP,192.168.136.131,80,58894,0,482,65024,0,581
10511,0,TCP,192.168.136.131,80,58894,0,0,65024,0,581
10822,2,TCP,192.168.136.131,80,58894,0,0,0,0,581
8245,0,TCP,192.168.136.132,58894,80,1,0,64256,0,581
8246,0,TCP,192.168.136.132,58894,80,0,20,64256,0,581
8250,0,TCP,192.168.136.132,58894,80,0,168,64256,0,581
9783,15,TCP,192.168.136.132,58894,80,0,11,64256,0,581
10518,12,TCP,192.168.136.132,58894,80,482,0,64128,0,581
10549,0,TCP,192.168.136.132,58894,80,1,0,64128,0,581
10821,2,TCP,192.168.136.132,58894,80,0,11,64128,0,581
8255,0,TCP,192.168.136.131,80,58902,21,0,65152,0,582
8258,0,TCP,192.168.136.131,80,58902,168,0,65024,0,582
9800,15,TCP,192.168.136.131,80,58902,11,0,65024,0,582
10512,12,TCP,192.168.136.131,80,58902,0,482,65024,0,582
10513,0,TCP,192.168.136.131,80,58902,0,0,65024,0,582
10824,2,TCP,192.168.136.131,80,58902,0,0,0,0,582
8251,0,TCP,192.168.136.132,58902,80,1,0,64256,0,582
8253,0,TCP,192.168.136.132,58902,80,0,21,64256,0,582
8257,0,TCP,192.168.136.132,58902,80,0,168,64256,0,582
9792,15,TCP,192.168.136.132,58902,80,0,11,64256,0,582
10519,12,TCP,192.168.136.132,58902,80,482,0,64128,0,582
10548,0,TCP,192.168.136.132,58902,80,1,0,64128,0,582
10823,2,TCP,192.168.136.132,58902,80,0,11,64128,0,582
8261,0,TCP,192.168.136.131,80,58906,21,0,65152,0,583
8265,0,TCP,192.168.136.131,80,58906,168,0,65024,0,583
9801,15,TCP,192.168.136.131,80,58906,10,0,65024,0,583
10527,12,TCP,192.168.136.131,80,58906,0,482,65024,0,583
10528,0,TCP,192.168.136.131,80,58906,0,0,65024,0,583
10826,2,TCP,192.168.136.131,80,58906,0,0,0,0,583
8259,0,TCP,192.168.136.132,58906,80,1,0,64256,0,583
8260,0,TCP,192.168.136.132,58906,80,0,21,64256,0,583
8263,0,TCP,192.168.136.132,58906,80,0,168,64256,0,583
9793,15,TCP,192.168.136.132,58906,80,0,10,64256,0,583
10531,12,TCP,192.168.136.132,58906,80,482,0,64128,0,583
10554,0,TCP,192.168.136.132,58906,80,1,0,64128,0,583
10825,2,TCP,192.168.136.132,58906,80,0,11,64128,0,583
8268,0,TCP,192.168.136.131,80,58916,20,0,65152,0,584
8272,0,TCP,192.168.136.131,80,58916,168,0,65024,0,584
9802,15,TCP,192.168.136.131,80,58916,10,0,65024,0,584
10526,12,TCP,192.168.136.131,80,58916,0,482,65024,0,584
10529,0,TCP,192.168.136.131,80,58916,0,0,65024,0,584
10835,2,TCP,192.168.136.131,80,58916,0,0,0,0,584
8266,0,TCP,192.168.136.132,58916,80,1,0,64256,0,584
8267,0,TCP,192.168.136.132,58916,80,0,20,64256,0,584
8271,0,TCP,192.168.136.132,58916,80,0,168,64256,0,584
9794,15,TCP,192.168.136.132,58916,80,0,10,64256,0,584
10530,12,TCP,192.168.136.132,58916,80,482,0,64128,0,584
10553,0,TCP,192.168.136.132,58916,80,1,0,64128,0,584
10827,2,TCP,192.168.136.132,58916,80,0,11,64128,0,584
8275,0,TCP,192.168.136.131,80,58928,21,0,65152,0,585
8279,0,TCP,192.168.136.131,80,58928,168,0,65024,0,585
9803,15,TCP,192.168.136.131,80,58928,11,0,65024,0,585
10532,12,TCP,192.168.136.131,80,58928,0,482,65024,0,585
10533,0,TCP,192.168.136.131,80,58928,0,0,65024,0,585
10836,2,TCP,192.168.136.131,80,58928,0,0,0,0,585
8273,0,TCP,192.168.136.132,58928,80,1,0,64256,0,585
8274,0,TCP,192.168.136.132,58928,80,0,21,64256,0,585
8277,0,TCP,192.168.136.132,58928,80,0,168,64256,0,585
9795,15,TCP,192.168.136.132,58928,80,0,11,64256,0,585
10535,12,TCP,192.168.136.132,58928,80,482,0,64128,0,585
10555,0,TCP,192.168.136.132,58928,80,1,0,64128,0,585
10828,2,TCP,192.168.136.132,58928,80,0,10,64128,0,585
8282,0,TCP,192.168.136.131,80,58940,21,0,65152,0,586
8287,0,TCP,192.168.136.131,80,58940,168,0,65024,0,586
9804,15,TCP,192.168.136.131,80,58940,10,0,65024,0,586
10534,12,TCP,192.168.136.131,80,58940,0,482,65024,0,586
10536,0,TCP,192.168.136.131,80,58940,0,0,65024,0,586
10837,2,TCP,192.168.136.131,80,58940,0,0,0,0,586
8280,0,TCP,192.168.136.132,58940,80,1,0,64256,0,586
8281,0,TCP,192.168.136.132,58940,80,0,21,64256,0,586
8285,0,TCP,192.168.136.132,58940,80,0,168,64256,0,586
9796,15,TCP,192.168.136.132,58940,80,0,10,64256,0,586
10539,12,TCP,192.168.136.132,58940,80,482,0,64128,0,586
10556,0,TCP,192.168.136.132,58940,80,1,0,64128,0,586
10829,2,TCP,192.168.136.132,58940,80,0,11,64128,0,586
8290,0,TCP,192.168.136.131,80,58942,20,0,65152,0,587
8293,0,TCP,192.168.136.131,80,58942,168,0,65024,0,587
9805,15,TCP,192.168.136.131,80,58942,11,0,65024,0,587
10557,14,TCP,192.168.136.131,80,58942,0,482,65024,0,587
10562,0,TCP,192.168.136.131,80,58942,0,0,65024,0,587
10838,0,TCP,192.168.136.131,80,58942,10,0,65024,0,587
8286,0,TCP,192.168.136.132,58942,80,1,0,64256,0,587
8288,0,TCP,192.168.136.132,58942,80,0,20,64256,0,587
8292,0,TCP,192.168.136.132,58942,80,0,168,64256,0,587
9797,15,TCP,192.168.136.132,58942,80,0,11,64256,0,587
10559,14,TCP,192.168.136.132,58942,80,482,0,64128,0,587
10566,0,TCP,192.168.136.132,58942,80,1,0,64128,0,587
10830,0,TCP,192.168.136.132,58942,80,0,10,64128,0,587
8296,0,TCP,192.168.136.131,80,58946,21,0,65152,0,588
8300,0,TCP,192.168.136.131,80,58946,168,0,65024,0,588
9806,15,TCP,192.168.136.131,80,58946,11,0,65024,0,588
10558,14,TCP,192.168.136.131,80,58946,0,482,65024,0,588
10561,0,TCP,192.168.136.131,80,58946,0,0,65024,0,588
10839,0,TCP,192.168.136.131,80,58946,11,0,65024,0,588
8294,0,TCP,192.168.136.132,58946,80,1,0,64256,0,588
8295,0,TCP,192.168.136.132,58946,80,0,21,64256,0,588
8298,0,TCP,192.168.136.132,58946,80,0,168,64256,0,588
9798,15,TCP,192.168.136.132,58946,80,0,11,64256,0,588
10560,14,TCP,192.168.136.132,58946,80,482,0,64128,0,588
10567,0,TCP,192.168.136.132,58946,80,1,0,64128,0,588
10831,0,TCP,192.168.136.132,58946,80,0,11,64128,0,588
8303,0,TCP,192.168.136.131,80,58962,20,0,65152,0,589
8310,0,TCP,192.168.136.131,80,58962,168,0,65024,0,589
9807,15,TCP,192.168.136.131,80,58962,11,0,65024,0,589
10563,14,TCP,192.168.136.131,80,58962,0,482,65024,0,589
10564,0,TCP,192.168.136.131,80,58962,0,0,65024,0,589
10840,0,TCP,192.168.136.131,80,58962,11,0,65024,0,589
8301,0,TCP,192.168.136.132,58962,80,1,0,64256,0,589
8302,0,TCP,192.168.136.132,58962,80,0,20,64256,0,589
8306,0,TCP,192.168.136.132,58962,80,0,168,64256,0,589
9799,15,TCP,192.168.136.132,58962,80,0,11,64256,0,589
10565,14,TCP,192.168.136.132,58962,80,482,0,64128,0,589
10568,0,TCP,192.168.136.132,58962,80,1,0,64128,0,589
10832,0,TCP,192.168.136.132,58962,80,0,11,64128,0,589
8311,0,TCP,192.168.136.131,80,58968,20,0,65152,0,590
8314,0,TCP,192.168.136.131,80,58968,168,0,65024,0,590
9816,15,TCP,192.168.136.131,80,58968,11,0,65024,0,590
10841,15,TCP,192.168.136.131,80,58968,11,0,65024,0,590
12020,1,TCP,192.168.136.131,80,58968,0,482,65024,0,590
12021,0,TCP,192.168.136.131,80,58968,0,0,65024,0,590
8307,0,TCP,192.168.136.132,58968,80,1,0,64256,0,590
8308,0,TCP,192.168.136.132,58968,80,0,20,64256,0,590
8313,0,TCP,192.168.136.132,58968,80,0,168,64256,0,590
9808,15,TCP,192.168.136.132,58968,80,0,11,64256,0,590
10833,15,TCP,192.168.136.132,58968,80,0,11,64256,0,590
12044,1,TCP,192.168.136.132,58968,80,482,0,64128,0,590
12067,0,TCP,192.168.136.132,58968,80,1,0,64128,0,590
8317,0,TCP,192.168.136.131,80,58972,21,0,65152,0,591
8321,0,TCP,192.168.136.131,80,58972,168,0,65024,0,591
9817,15,TCP,192.168.136.131,80,58972,11,0,65024,0,591
10842,15,TCP,192.168.136.131,80,58972,11,0,65024,0,591
12022,1,TCP,192.168.136.131,80,58972,0,482,65024,0,591
12023,0,TCP,192.168.136.131,80,58972,0,0,65024,0,591
8315,0,TCP,192.168.136.132,58972,80,1,0,64256,0,591
8316,0,TCP,192.168.136.132,58972,80,0,21,64256,0,591
8319,0,TCP,192.168.136.132,58972,80,0,168,64256,0,591
9809,15,TCP,192.168.136.132,58972,80,0,11,64256,0,591
10834,15,TCP,192.168.136.132,58972,80,0,11,64256,0,591
12045,1,TCP,192.168.136.132,58972,80,482,0,64128,0,591
12066,0,TCP,192.168.136.132,58972,80,1,0,64128,0,591
8324,0,TCP,192.168.136.131,80,58988,21,0,65152,0,592
8328,0,TCP,192.168.136.131,80,58988,168,0,65024,0,592
9818,15,TCP,192.168.136.131,80,58988,11,0,65024,0,592
10851,15,TCP,192.168.136.131,80,58988,11,0,65024,0,592
12042,1,TCP,192.168.136.131,80,58988,0,482,65024,0,592
12043,0,TCP,192.168.136.131,80,58988,0,0,65024,0,592
8322,0,TCP,192.168.136.132,58988,80,1,0,64256,0,592
8323,0,TCP,192.168.136.132,58988,80,0,21,64256,0,592
8326,0,TCP,192.168.136.132,58988,80,0,168,64256,0,592
9810,15,TCP,192.168.136.132,58988,80,0,11,64256,0,592
10843,15,TCP,192.168.136.132,58988,80,0,11,64256,0,592
12055,1,TCP,192.168.136.132,58988,80,482,0,64128,0,592
12056,0,TCP,192.168.136.132,58988,80,1,0,64128,0,592
8331,0,TCP,192.168.136.131,80,58990,20,0,65152,0,593
8335,0,TCP,192.168.136.131,80,58990,168,0,65024,0,593
9819,15,TCP,192.168.136.131,80,58990,11,0,65024,0,593
10852,15,TCP,192.168.136.131,80,58990,11,0,65024,0,593
12024,1,TCP,192.168.136.131,80,58990,0,482,65024,0,593
12025,0,TCP,192.168.136.131,80,58990,0,0,65024,0,593
8329,0,TCP,192.168.136.132,58990,80,1,0,64256,0,593
8330,0,TCP,192.168.136.132,58990,80,0,20,64256,0,593
8333,0,TCP,192.168.136.132,58990,80,0,168,64256,0,593
9811,15,TCP,192.168.136.132,58990,80,0,11,64256,0,593
10844,15,TCP,192.168.136.132,58990,80,0,11,64256,0,593
12046,1,TCP,192.168.136.132,58990,80,482,0,64128,0,593
12065,0,TCP,192.168.136.132,58990,80,1,0,64128,0,593
8338,0,TCP,192.168.136.131,80,59006,21,0,65152,0,594
8342,0,TCP,192.168.136.131,80,59006,168,0,65024,0,594
9820,15,TCP,192.168.136.131,80,59006,10,0,65024,0,594
10853,15,TCP,192.168.136.131,80,59006,11,0,65024,0,594
12026,1,TCP,192.168.136.131,80,59006,0,482,65024,0,594
12028,0,TCP,192.168.136.131,80,59006,0,0,65024,0,594
8336,0,TCP,192.168.136.132,59006,80,1,0,64256,0,594
8337,0,TCP,192.168.136.132,59006,80,0,21,64256,0,594
